,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
657376,Clarke Schmidt,27,3,5,4,0,9,1.000,0.33,1.50,54.2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.29,54.2,5,5,2,3,4,1,20,1.24,226,164,27,0,0,583,.660,2,0,0,0,.500,16.26,5,2.45,8.89,3.62,7.57,3.79,0.82,12,3,,
605280,Clay Holmes,62,0,8,8,0,16,1.000,0.26,2.29,63.2,62,0,0,0,101,19,21,9,0,2,65,20,2,45,9,.196,230,.286,.261,.547,0,1,1.000,4,981,,60,,,0,0,,5.32,1,,2.54,63.2,7,4,20,25,7,5,18,1.02,260,191,62,0,0,629,.640,9,0,1,0,.636,15.41,32,3.25,9.19,2.83,6.36,2.97,0.28,23,7,,
593334,Domingo German,13,12,0,3,1,4,.750,0.23,0.44,62.2,13,0,0,1,60,76,25,15,0,9,46,15,0,55,4,.232,237,.289,.409,.698,0,0,.---,7,933,,97,,,0,0,,0.79,0,,3.30,62.2,2,3,0,0,0,0,23,1.12,256,188,13,0,0,628,.670,4,1,0,0,.400,14.89,0,3.07,6.61,2.15,7.90,3.59,1.29,0,0,,
543037,Gerrit Cole,32,32,16,12,0,28,1.000,0.88,1.30,194.2,32,0,0,0,161,161,78,30,1,32,248,50,0,148,2,.207,716,.260,.385,.645,4,10,.714,11,3171,,276,,,0,2,,1.00,1,,3.51,194.2,13,7,0,0,0,0,76,1.02,771,584,32,0,0,2085,.660,2,2,2,0,.650,16.29,0,4.96,11.47,2.31,6.84,3.61,1.48,0,0,,
519317,Giancarlo Stanton,106,61,0,0,0,0,.000,0.00,-.--,0.0,61,0,0,0,96,79,50,7,0,28,133,47,2,80,0,.208,385,.292,.444,.736,0,0,.---,8,1785,436,171,75,200,0,3,.229,1.22,1,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650402,Gleyber Torres,138,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,106,156,71,27,1,24,126,39,2,133,3,.257,517,.311,.453,.764,5,10,.667,12,2199,563,234,74,266,1,3,.295,0.68,0,21.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664056,Harrison Bader,9,7,0,17,0,17,1.000,1.89,2.35,65.2,9,0,0,0,4,7,3,1,0,0,11,2,0,6,0,.222,27,.267,.259,.526,0,1,1.000,0,106,30,7,7,7,0,1,.353,0.57,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643396,Isiah Kiner-Falefa,137,127,324,143,15,482,.969,3.51,3.67,1144.0,133,48,0,6,170,112,66,20,0,4,71,33,2,123,5,.263,468,.315,.331,.646,4,20,.833,13,1878,514,155,48,181,3,5,.299,1.52,0,117.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592791,Jameson Taillon,31,31,18,8,1,27,.963,0.84,1.37,171.1,31,2,0,1,176,182,74,39,3,25,146,30,0,161,4,.244,659,.280,.426,.706,2,6,.750,8,2708,,281,,,2,4,,0.97,1,,3.83,171.1,14,5,0,0,0,0,73,1.11,700,514,31,0,0,1776,.660,4,0,3,0,.737,15.81,0,4.87,7.67,1.58,8.46,3.89,1.31,0,0,,
642528,Jonathan Loaisiga,48,0,12,4,0,16,1.000,0.33,3.13,46.1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,4.27,46.1,2,3,1,2,10,1,22,1.29,197,139,48,0,0,484,.660,0,0,0,0,.400,15.86,8,1.89,6.99,3.69,7.96,4.86,0.58,25,5,,
624431,Jose Trevino,111,86,30,799,5,834,.994,7.61,9.40,794.1,109,1,0,1,86,97,38,12,1,10,59,13,0,81,2,.252,322,.284,.388,.672,1,2,.667,5,1202,338,125,42,132,0,1,.280,0.89,0,32.20,,,,,,,,,,,,,,,,,,,,22,3,,,,,,,,,,,,2,3.12
518626,Josh Donaldson,23,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,105,115,58,27,0,15,143,52,1,103,8,.223,461,.310,.380,.690,2,2,.500,11,2100,526,175,60,205,0,5,.286,0.91,0,30.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543309,Kyle Higashioka,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,46,81,25,7,0,8,49,11,0,45,1,.209,215,.247,.353,.600,12,18,.600,4,850,233,76,27,97,2,4,.228,0.57,5,26.88,,,,,,,,,,,,,,,,,,,,16,0,,,,,,,,,,,,6,3.63
642152,Lou Trivino,24,0,3,2,0,5,1.000,0.21,2.25,20.2,24,0,0,0,20,18,6,2,0,1,22,10,0,18,2,.231,78,.333,.295,.628,1,0,.000,1,345,,23,,,0,0,,1.11,0,,1.74,20.2,1,2,1,2,2,1,4,1.35,90,62,24,0,0,212,.610,2,0,1,0,.333,16.69,7,2.20,9.58,4.35,7.84,2.61,0.44,28,7,,
476595,Lucas Luetge,48,0,3,1,2,6,.667,0.08,0.65,55.0,48,2,0,1,40,63,19,10,1,4,58,16,1,59,3,.271,218,.326,.381,.707,0,0,.---,2,922,,83,,,0,2,,0.63,0,,2.78,55.0,4,4,2,3,6,1,17,1.36,239,165,48,0,0,565,.610,3,0,1,0,.500,16.76,17,3.63,9.49,2.62,9.65,3.11,0.65,30,13,,
622663,Luis Severino,18,18,12,5,0,17,1.000,0.94,1.61,95.0,18,0,0,0,88,86,37,16,0,14,105,29,0,72,4,.207,348,.275,.374,.649,4,1,.200,4,1545,,130,,,2,1,,1.02,0,,3.41,95.0,6,3,0,0,0,0,36,1.06,384,285,18,0,0,1002,.650,4,0,1,0,.667,16.26,0,3.62,9.95,2.75,6.82,3.51,1.33,0,0,,
503556,Marwin Gonzalez,1,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,4,194,0,16,92,0,0,.217,1.00,0,34.20,0.00,0.1,0,0,0,0,0,0,0,0.00,1,1,1,0,0,2,.500,0,0,0,0,.---,12.00,1,-.--,0.00,0.00,0.00,0.00,0.00,3,0,,
641482,Nestor Cortes,27,27,8,5,1,14,.929,0.48,0.77,151.0,27,0,0,0,111,184,44,23,0,16,151,36,0,107,2,.195,550,.245,.324,.569,2,3,.600,5,2372,,178,,,0,3,,0.60,0,,2.56,151.0,11,4,0,0,0,0,43,0.95,591,453,27,1,1,1608,.680,2,0,1,2,.733,15.71,0,4.19,9.00,2.15,6.38,2.62,0.95,0,0,,
672724,Oswald Peraza,9,8,15,9,0,24,1.000,2.67,3.04,71.0,9,2,0,0,8,8,5,3,0,0,6,3,0,10,2,.313,32,.405,.406,.811,0,1,1.000,0,107,37,13,1,14,0,0,.385,1.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665828,Oswaldo Cabrera,25,23,6,41,0,47,1.000,1.88,2.20,192.2,25,0,0,0,25,39,19,8,1,4,37,13,0,32,0,.242,132,.308,.409,.717,2,3,.600,1,619,146,54,17,52,0,1,.304,0.64,0,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676760,Ron Marinaccio,38,0,2,4,0,6,1.000,0.16,1.32,41.1,38,0,0,0,30,37,12,5,1,2,53,22,0,22,6,.156,141,.294,.248,.542,1,3,.750,2,713,,35,,,0,1,,0.81,1,,2.18,41.1,1,0,0,0,6,0,10,1.06,171,124,38,0,0,447,.630,6,0,5,0,1.000,17.25,8,2.41,11.54,4.79,4.79,2.61,0.44,22,6,,
664123,Scott Effross,11,0,0,0,0,0,.000,0.00,0.00,10.2,11,0,0,0,10,12,4,1,0,1,9,3,0,8,1,.205,39,.279,.308,.587,1,0,.000,0,162,,12,,,0,0,,0.83,0,,2.53,10.2,0,0,2,2,3,0,3,1.03,43,32,11,0,0,108,.670,1,0,0,0,.---,15.19,3,3.00,7.59,2.53,6.75,3.38,0.84,5,0,,
641796,Tim Locastro,4,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,12,16,13,1,0,2,7,2,0,8,1,.186,43,.239,.349,.588,2,8,.800,0,166,46,15,4,19,0,0,.176,0.75,0,21.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502154,Zack Britton,2,0,0,0,0,0,.000,0.00,0.00,0.2,2,0,0,0,1,0,1,0,0,0,1,5,0,1,0,.333,3,.750,.333,1.083,0,0,.---,0,30,,1,,,0,0,,1.00,0,,13.50,0.2,0,0,0,0,2,0,1,9.00,8,2,2,0,0,9,.300,0,0,0,0,.---,45.00,0,0.20,13.50,67.50,13.50,13.50,0.00,0,0,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
643256,Adam Cimber,74,0,11,2,1,14,.929,0.18,1.72,68.1,74,1,0,1,73,70,28,10,2,6,56,13,1,63,8,.246,256,.301,.371,.672,0,7,1.000,4,1010,,95,,,4,2,,1.04,0,,2.90,68.1,10,6,4,8,18,4,22,1.11,283,205,74,0,0,694,.690,8,0,1,0,.625,14.78,14,4.31,7.38,1.71,8.30,3.69,0.79,30,9,,
672386,Alejandro Kirk,135,48,0,0,0,0,.000,0.00,-.--,0.0,49,0,0,0,145,128,59,19,0,14,55,61,2,133,4,.291,457,.376,.425,.801,0,0,.---,11,2140,526,194,62,169,0,4,.304,1.13,0,32.64,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,1,3.56
666201,Alek Manoah,30,30,13,5,1,19,.947,0.60,0.85,190.2,30,1,0,0,162,220,55,30,1,16,176,49,0,142,15,.205,694,.270,.320,.590,5,8,.615,11,2853,,222,,,1,5,,0.74,1,,2.31,190.2,15,7,0,0,0,0,49,1.00,765,572,30,0,0,1883,.660,15,0,4,0,.682,14.96,0,3.59,8.31,2.31,6.70,2.60,0.76,0,0,,
542914,Anthony Bass,45,0,5,5,2,12,.833,0.22,2.05,44.2,45,1,0,1,39,47,10,7,1,1,45,10,0,32,0,.198,162,.243,.272,.515,2,2,.500,2,620,0,44,0,0,0,1,.---,0.83,0,-.--,1.41,44.2,2,3,0,3,16,3,7,0.94,173,134,45,0,0,414,.670,0,0,1,1,.400,13.88,7,4.50,9.07,2.01,6.45,2.01,0.20,16,3,,
666182,Bo Bichette,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,171,133,88,42,1,24,151,40,0,181,2,.285,634,.329,.468,.797,8,12,.600,20,2447,678,297,92,266,0,2,.341,1.29,0,26.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605548,Bradley Zimmer,9,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,2,6,4,1,0,0,4,0,0,4,0,.250,16,.250,.313,.563,0,0,.---,0,62,16,5,0,8,0,0,.333,0.33,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624415,Cavan Biggio,3,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,50,68,41,18,1,6,80,37,0,50,5,.203,246,.318,.358,.676,0,2,1.000,2,1224,290,88,24,125,1,1,.273,0.74,0,41.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643376,Danny Jansen,67,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,42,71,31,7,0,14,38,24,1,50,3,.254,197,.338,.503,.841,0,1,1.000,1,885,228,99,38,81,0,4,.242,0.59,0,14.07,,,,,,,,,,,,,,,,,,,,9,2,,,,,,,,,,,,1,3.86
475479,David Phelps,63,0,6,1,0,7,1.000,0.11,1.03,61.2,63,0,0,0,46,71,22,9,2,2,63,31,0,51,3,.222,230,.322,.304,.626,2,2,.500,3,1123,,70,,,1,0,,0.65,0,,2.92,61.2,0,2,1,2,9,1,20,1.33,265,185,63,0,0,675,.600,3,0,3,0,.000,18.21,11,2.03,9.19,4.52,7.44,3.21,0.29,27,6,,
672515,Gabriel Moreno,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,19,17,5,1,0,0,8,3,0,17,0,.279,61,.313,.295,.608,6,10,.625,2,230,64,18,4,22,0,0,.321,1.12,0,-.--,,,,,,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,0,5.80
543807,George Springer,39,39,0,0,0,0,.000,0.00,-.--,0.0,39,0,0,0,140,133,86,22,4,24,99,54,1,130,7,.262,497,.339,.467,.806,1,13,.929,7,2140,567,232,72,185,0,5,.280,1.05,4,20.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598265,Bradley Jr.,17,5,3,16,0,19,1.000,1.12,2.44,70.1,17,0,0,0,20,16,9,4,0,1,16,6,0,11,0,.175,63,.246,.286,.532,0,0,.---,2,261,69,18,9,35,0,0,.217,1.25,0,63.00,9.00,1.0,0,0,0,0,0,0,1,4.00,7,3,1,0,0,13,.430,0,0,0,0,.---,30.00,1,0.33,9.00,27.00,9.00,9.00,0.00,0,0,,
605447,Jordan Romano,60,0,5,2,0,7,1.000,0.12,1.03,61.1,60,0,0,0,50,59,18,5,0,4,70,20,4,43,3,.194,222,.269,.270,.539,0,5,1.000,5,943,,60,,,0,0,,0.85,1,,2.20,61.1,5,4,35,41,2,6,15,1.03,246,184,60,0,0,646,.690,3,0,0,0,.556,15.38,51,3.50,10.27,2.93,6.31,2.64,0.59,15,3,,
621244,Jose Berrios,31,31,16,5,1,22,.955,0.68,1.14,166.0,31,1,0,1,147,187,102,34,1,29,144,42,0,196,11,.292,672,.343,.475,.818,5,5,.500,11,2630,,319,,,0,2,,0.79,2,,5.37,166.0,11,7,0,0,0,0,99,1.43,729,498,31,0,0,1766,.670,11,0,3,2,.611,15.84,0,3.43,7.81,2.28,10.63,5.53,1.57,0,0,,
592332,Kevin Gausman,30,30,12,3,1,16,.938,0.50,0.79,171.2,30,0,0,1,128,170,70,34,4,15,201,28,0,184,1,.272,677,.300,.400,.700,4,18,.818,9,2730,,271,,,1,5,,0.75,0,,3.30,171.2,12,10,0,0,0,0,63,1.23,712,515,30,0,0,1916,.700,1,2,2,1,.545,15.90,0,7.18,10.54,1.47,9.65,3.67,0.79,0,0,,
656305,Matt Chapman,150,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,89,152,81,27,1,27,166,64,1,121,9,.231,523,.323,.442,.765,2,2,.500,6,2545,601,231,75,254,0,5,.281,0.59,0,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669952,Mitch White,9,8,6,4,0,10,1.000,1.11,2.31,39.0,9,0,0,0,48,41,32,15,2,2,27,15,0,52,1,.313,166,.370,.464,.834,1,4,.800,1,702,,77,,,0,2,,1.17,0,,7.38,39.0,0,4,0,0,0,0,32,1.72,184,117,9,0,0,468,.670,1,0,1,0,.000,18.00,0,1.80,6.23,3.46,12.00,7.38,0.46,0,0,,
672640,Otto Lopez,1,0,0,0,0,0,.000,0.00,0.00,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606132,Raimel Tapia,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,134,83,43,20,3,6,74,14,0,101,0,.260,388,.285,.374,.659,1,8,.889,11,1471,408,145,50,157,3,1,.307,1.61,2,64.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548389,Ross Stripling,31,23,9,5,0,14,1.000,0.45,0.98,128.1,31,0,0,0,132,139,49,28,0,12,108,20,0,113,2,.231,489,.263,.362,.625,3,7,.700,5,1945,,177,,,0,3,,0.95,0,,3.16,128.1,9,4,1,1,0,0,45,1.04,514,385,31,0,0,1324,.680,2,0,0,0,.692,15.16,2,5.40,7.57,1.40,7.92,3.44,0.84,3,0,,
606192,Teoscar Hernandez,126,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,111,96,64,33,1,22,148,33,0,123,2,.257,478,.308,.469,.777,3,6,.667,17,2003,513,224,72,218,0,0,.328,1.16,0,21.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641835,Tim Mayza,61,0,4,3,0,7,1.000,0.11,1.37,46.2,61,0,0,0,64,26,19,6,1,7,42,12,2,42,1,.246,171,.296,.415,.711,0,2,1.000,6,704,,71,,,1,2,,2.46,0,,3.28,46.2,8,1,1,5,16,4,17,1.16,187,140,61,0,0,448,.640,1,1,2,0,.889,15.09,8,3.50,8.10,2.31,8.10,3.66,1.35,36,8,,
670950,Trevor Richards,61,3,2,3,0,5,1.000,0.08,0.71,63.0,61,1,0,0,45,58,41,9,1,9,82,35,1,56,1,.237,236,.333,.398,.731,3,5,.625,3,1149,,94,,,1,4,,0.78,0,,5.43,63.0,3,2,0,1,8,1,38,1.44,277,189,61,0,0,676,.590,1,0,3,0,.600,18.24,10,2.34,11.71,5.00,8.00,5.86,1.29,28,8,,
665489,Vladimir Guerrero,31,31,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,203,137,86,34,0,30,113,55,6,170,6,.275,619,.338,.475,.813,3,8,.727,26,2521,684,294,93,246,0,4,.292,1.48,0,20.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593160,Whit Merrifield,38,3,0,4,0,4,1.000,0.80,1.38,26.1,5,0,0,0,24,30,14,3,0,4,22,8,0,23,0,.232,99,.290,.384,.674,1,1,.500,2,382,107,38,11,52,0,0,.260,0.80,0,24.75,18.00,1.0,0,0,0,0,0,0,2,2.00,6,3,1,0,0,11,.850,1,0,0,0,.---,13.00,1,-.--,0.00,0.00,18.00,18.00,9.00,0,0,,
554340,Yimi Garcia,59,0,6,0,0,6,1.000,0.10,0.92,59.0,59,0,0,0,50,66,26,11,0,6,58,16,3,47,4,.217,217,.278,.350,.628,1,5,.833,3,1016,,76,,,0,4,,0.76,0,,3.20,59.0,4,5,1,5,21,4,21,1.07,241,177,59,0,0,651,.640,4,1,1,0,.444,17.22,9,3.63,8.85,2.44,7.17,3.97,0.92,16,2,,
579328,Yusei Kikuchi,30,20,11,4,1,16,.938,0.50,1.41,96.0,30,1,0,1,90,73,67,21,3,23,117,57,0,92,9,.250,368,.362,.511,.873,3,1,.250,7,1780,,188,,,1,3,,1.23,0,,5.44,96.0,5,7,0,1,0,1,58,1.55,438,288,30,0,0,1092,.610,9,0,3,1,.417,18.54,3,2.05,10.97,5.34,8.63,6.28,2.16,5,0,,
647315,Zach Pop,18,0,0,1,1,2,.500,0.06,0.45,20.0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.60,20.0,2,0,0,0,1,0,8,1.25,83,60,18,0,0,187,.680,1,0,1,0,1.000,13.70,6,7.00,6.30,0.90,10.35,4.05,0.45,12,1,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
548384,Brooks Raley,59,0,4,1,0,5,1.000,0.08,0.85,53.1,59,0,0,0,42,56,18,6,1,3,61,13,0,37,6,.191,194,.262,.278,.540,0,0,.---,3,824,,54,,,1,1,,0.75,0,,2.70,53.1,1,2,6,9,25,3,16,0.94,215,160,59,0,0,542,.660,6,0,3,0,.333,15.45,11,4.69,10.29,2.19,6.24,3.04,0.51,21,6,,
676534,Calvin Faucher,22,0,1,0,0,1,1.000,0.05,0.43,21.1,22,0,0,0,19,24,16,2,0,4,21,10,0,26,1,.289,90,.366,.444,.810,0,4,1.000,2,433,,40,,,0,0,,0.79,0,,5.48,21.1,2,3,1,2,2,1,13,1.69,101,64,22,0,0,260,.600,1,0,2,0,.400,20.30,7,2.10,8.86,4.22,10.97,6.75,1.69,6,2,,
542194,Christian Bethancourt,1,0,0,1,0,1,1.000,1.00,3.00,3.0,1,0,0,0,33,36,16,6,0,7,37,1,0,35,0,.248,141,.254,.440,.694,10,11,.524,3,452,142,62,14,63,0,0,.289,0.92,3,20.14,3.00,3.0,0,0,0,0,0,0,1,2.00,15,9,3,0,0,32,.800,0,0,6,1,.---,13.33,3,-.--,3.00,0.00,18.00,3.00,3.00,0,0,1,3.67
621363,Colin Poche,63,0,2,0,0,2,1.000,0.03,0.32,57.1,63,0,0,0,38,72,25,5,1,10,62,21,0,41,1,.196,209,.268,.373,.641,1,2,.667,0,932,,78,,,0,4,,0.53,0,,3.30,57.1,4,2,7,13,23,6,21,1.08,235,172,63,0,0,610,.650,1,0,4,1,.667,16.26,12,2.95,9.73,3.30,6.44,3.92,1.57,14,4,,
446372,Corey Kluber,30,30,9,7,1,17,.941,0.53,0.91,159.0,30,1,0,1,138,193,80,31,3,19,135,20,0,172,10,.273,630,.303,.422,.725,5,5,.500,6,2376,,266,,,2,6,,0.72,0,,4.36,159.0,10,9,0,0,0,0,77,1.21,668,477,30,0,0,1652,.700,10,0,2,0,.526,14.94,0,6.75,7.64,1.13,9.74,4.53,1.08,0,0,,
444482,David Peralta,7,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,33,48,10,10,1,0,37,12,1,36,1,.238,151,.293,.318,.611,1,0,.000,2,608,167,48,17,68,0,3,.308,0.69,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656876,Drew Rasmussen,27,27,8,9,1,18,.944,0.63,1.10,139.0,27,0,0,1,154,130,49,21,2,12,122,31,0,116,3,.224,519,.270,.341,.611,4,8,.667,9,2166,,177,,,1,2,,1.18,2,,2.85,139.0,10,7,0,0,0,0,44,1.06,558,417,27,0,0,1442,.670,3,0,10,0,.588,15.58,0,3.94,7.90,2.01,7.51,3.17,0.78,0,0,,
642336,Francisco Mejia,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,60,85,31,22,0,6,62,7,0,69,2,.251,275,.274,.396,.670,11,35,.761,6,1035,285,109,31,115,0,1,.303,0.71,1,45.83,,,,,,,,,,,,,,,,,,,,23,1,,,,,,,,,,,,5,3.23
664076,Garrett Cleavinger,11,0,0,0,0,0,.000,0.00,0.00,16.2,11,0,0,0,10,17,5,3,0,1,23,3,0,8,0,.138,58,.180,.241,.421,0,0,.---,0,226,,14,,,0,0,,0.59,0,,2.70,16.2,1,0,0,0,1,0,5,0.66,61,50,11,0,0,162,.720,0,0,0,0,1.000,13.56,2,7.67,12.42,1.62,4.32,2.70,0.54,3,0,,
623912,Harold Ramirez,49,49,0,0,0,0,.000,0.00,-.--,0.0,49,0,0,0,110,91,45,24,0,6,67,19,1,119,8,.311,383,.353,.420,.773,5,3,.375,5,1504,414,161,57,165,0,4,.360,1.21,0,63.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670623,Isaac Paredes,1,0,2,0,0,2,1.000,2.00,9.00,2.0,1,1,0,0,86,98,48,16,0,20,64,40,0,68,4,.217,314,.311,.459,.770,1,0,.000,10,1524,360,144,45,149,0,2,.207,0.88,0,15.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608638,JT Chargois,19,3,3,1,0,4,1.000,0.21,1.89,19.1,19,0,0,0,27,14,7,5,1,3,14,5,0,15,1,.214,70,.276,.443,.719,0,0,.---,4,296,,31,,,0,0,,1.93,0,,2.79,19.1,2,0,0,0,3,0,6,1.03,76,58,19,0,0,201,.680,1,0,0,0,1.000,15.31,2,2.80,6.52,2.33,6.98,3.26,1.40,7,0,,
592094,Jason Adam,67,0,2,1,0,3,1.000,0.04,0.43,63.1,67,0,0,0,52,55,12,3,1,5,75,17,2,31,6,.147,211,.229,.242,.471,0,12,1.000,8,942,,51,,,0,2,,0.95,1,,1.56,63.1,2,3,8,12,22,4,11,0.76,237,190,67,0,0,632,.670,6,0,2,0,.400,14.87,16,4.41,10.66,2.42,4.41,1.71,0.71,31,3,,
642770,Javy Guerra,15,0,2,1,0,3,1.000,0.20,1.93,14.0,15,0,0,0,16,18,7,4,0,2,8,8,2,13,1,.241,54,.349,.426,.775,0,0,.---,1,256,,23,,,1,0,,0.89,0,,3.86,14.0,2,1,0,0,3,0,6,1.50,64,42,15,0,0,150,.590,1,0,2,0,.667,18.29,3,1.00,5.14,5.14,8.36,4.50,1.29,4,0,,
605488,Jeffrey Springs,31,23,10,4,0,14,1.000,0.45,1.00,126.1,31,1,0,0,102,135,41,19,3,14,136,30,0,109,1,.227,480,.273,.367,.640,4,4,.500,8,2015,,176,,,0,2,,0.76,2,,2.56,126.1,9,4,0,0,0,0,36,1.10,515,379,31,0,0,1340,.670,1,1,1,3,.692,15.95,0,4.53,9.69,2.14,7.77,2.92,1.00,10,2,,
596847,Ji-Man Choi,11,9,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,80,68,34,19,0,10,118,55,3,77,2,.226,340,.335,.371,.706,0,0,.---,3,1752,400,126,50,142,0,3,.312,1.18,0,34.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666018,Jonathan Aranda,26,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,18,12,10,4,0,2,17,8,1,15,1,.242,62,.338,.403,.741,0,0,.---,0,274,71,25,6,25,0,0,.302,1.50,0,31.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,31,30,34,8,0,4,54,11,0,38,1,.248,153,.303,.379,.682,1,8,.889,1,664,165,58,13,75,0,0,.358,1.03,0,38.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,84,16,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,74,89,35,18,2,3,65,22,1,89,2,.282,316,.331,.380,.711,3,6,.667,7,1296,341,120,45,129,0,1,.345,0.83,0,105.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
