,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
547179,Michael Lorenzen,17,17,9,8,1,18,.944,1.00,1.68,91.2,17,1,0,1,109,77,48,18,0,11,78,41,0,78,4,.229,341,.318,.378,.696,1,3,.750,13,1559,,129,,,0,1,,1.42,0,,4.52,91.2,8,6,0,0,0,0,46,1.30,387,275,17,0,0,961,.620,4,0,3,0,.571,17.01,0,1.90,7.66,4.03,7.66,4.71,1.08,0,0,,
683021,Michael Stefanic,25,19,31,32,0,63,1.000,2.86,4.33,131.0,22,5,0,0,22,16,5,2,0,0,12,5,0,12,2,.197,61,.279,.230,.509,0,0,.---,1,251,69,14,0,29,1,0,.245,1.38,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,7,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,53,122,84,26,2,39,137,52,7,120,6,.278,431,.363,.619,.982,0,1,1.000,6,2071,490,267,79,147,0,1,.316,0.43,0,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663776,Patrick Sandoval,27,27,14,7,0,21,1.000,0.78,1.28,148.2,27,1,0,0,156,126,56,19,3,8,151,60,0,139,5,.246,565,.322,.333,.655,2,3,.600,14,2456,,188,,,3,4,,1.24,1,,2.91,148.2,6,9,0,0,0,0,48,1.34,638,446,27,1,1,1574,.640,5,0,6,2,.400,16.52,0,2.52,9.14,3.63,8.41,3.39,0.48,0,0,,
672282,Reid Detmers,25,25,12,2,2,16,.875,0.56,0.98,129.0,25,0,0,1,104,149,56,27,2,13,122,46,1,110,8,.231,477,.305,.377,.682,4,13,.765,9,2181,,180,,,1,7,,0.70,0,,3.77,129.0,7,6,0,0,0,0,54,1.21,539,387,25,1,1,1400,.640,8,0,2,2,.538,16.91,0,2.65,8.51,3.21,7.67,3.91,0.91,0,0,,
642239,Rob Zastryzny,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,.250,4,.250,.750,1.000,0,1,1.000,0,21,,3,,,0,0,,1.00,0,,9.00,1.0,0,0,0,0,0,0,1,1.00,4,3,1,0,0,14,.670,0,0,0,0,.---,21.00,0,-.--,9.00,0.00,9.00,9.00,0.00,1,0,,
572193,Ryan Tepera,58,0,3,1,0,4,1.000,0.07,0.64,56.0,58,0,0,0,54,64,26,8,0,7,46,18,2,41,2,.202,203,.272,.345,.617,1,6,.857,6,873,,70,,,1,1,,0.84,0,,3.70,56.0,5,3,6,11,17,5,23,1.05,225,168,58,0,0,523,.600,2,0,5,0,.625,15.59,11,2.56,7.39,2.89,6.59,4.18,1.13,21,9,,
660271,Shohei Ohtani,150,124,0,0,0,0,.000,0.00,-.--,0.0,150,0,0,0,124,137,44,22,2,14,213,43,0,123,2,.207,595,.262,.321,.583,1,4,.800,10,2560,657,191,95,190,0,2,.322,0.91,1,17.00,2.35,161.0,15,8,0,0,0,0,42,1.03,643,483,27,0,0,1678,.660,2,0,14,0,.652,15.90,0,4.95,11.91,2.40,6.88,2.46,0.78,0,0,,
621493,Taylor Ward,133,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,91,143,73,22,2,23,119,60,0,139,4,.285,487,.365,.480,.845,3,5,.625,5,2263,556,234,65,179,0,5,.331,0.64,0,21.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656353,Tucker Davidson,4,3,3,0,0,3,1.000,0.75,1.80,15.1,4,0,0,0,16,19,11,2,1,0,10,13,0,15,1,.254,59,.392,.322,.714,0,2,1.000,1,280,,19,,,0,1,,0.84,0,,6.46,15.1,1,2,0,0,0,0,11,1.83,74,46,4,0,0,165,.590,1,0,0,0,.333,18.26,1,0.77,5.87,7.63,8.80,6.46,0.00,2,1,,
592848,Zack Weiss,11,0,0,1,1,2,.500,0.09,0.75,12.1,11,0,0,1,8,12,4,1,0,1,17,7,2,5,1,.122,41,.265,.220,.485,0,1,1.000,0,192,,9,,,1,0,,0.67,0,,2.19,12.1,0,1,0,0,1,0,3,0.97,50,37,11,0,0,115,.600,1,0,1,0,.000,15.57,6,2.43,12.41,5.11,3.65,2.92,0.73,6,4,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
669935,A.J. Alexy,4,0,1,0,1,2,.500,0.25,1.29,7.0,4,0,0,1,8,5,9,2,0,1,6,9,0,10,0,.345,29,.500,.517,1.017,0,0,.---,2,152,,15,,,0,0,,1.60,0,,11.57,7.0,1,1,0,0,0,0,9,2.71,38,21,4,0,0,79,.520,0,0,1,0,.500,21.71,0,0.67,7.71,11.57,12.86,11.57,1.29,2,1,,
666969,Adolis Garcia,153,18,0,0,0,0,.000,0.00,-.--,0.0,18,0,0,0,115,158,86,33,5,26,180,40,2,148,5,.249,595,.299,.452,.751,5,25,.833,7,2491,646,269,98,259,0,6,.309,0.73,0,22.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656271,Brock Burke,51,0,7,2,0,9,1.000,0.18,1.00,81.0,51,2,0,0,67,79,23,14,1,8,89,24,1,59,1,.203,291,.266,.340,.606,2,2,.500,7,1302,,99,,,3,0,,0.85,0,,1.78,81.0,7,4,0,4,9,4,16,1.02,319,243,51,0,0,836,.640,1,1,2,0,.636,16.07,5,3.71,9.89,2.67,6.56,2.56,0.89,11,2,,
669352,Bubba Thompson,52,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,33,32,17,4,0,1,55,7,0,43,2,.267,161,.306,.311,.617,3,18,.857,2,619,172,50,8,55,2,0,.400,1.03,0,161.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,69,0,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,36,21,18,6,0,1,30,5,0,28,0,.252,111,.284,.333,.617,3,2,.400,5,425,120,37,11,44,4,0,.338,1.71,0,111.00,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
608369,Corey Seager,150,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,169,179,90,23,1,33,103,58,7,143,7,.243,589,.316,.453,.769,0,3,1.000,14,2257,659,267,83,209,0,5,.240,0.94,0,17.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642701,Dennis Santana,61,1,7,1,1,9,.889,0.13,1.26,57.0,61,1,0,1,63,54,39,13,0,2,51,27,1,50,4,.234,214,.325,.322,.647,0,2,1.000,7,968,,69,,,0,4,,1.17,0,,5.37,57.0,3,8,1,3,19,2,34,1.35,249,171,61,0,0,595,.610,4,0,3,1,.273,16.98,13,1.89,8.05,4.26,7.89,6.16,0.32,38,9,,
657248,Glenn Otto,26,26,7,10,2,19,.895,0.65,1.19,129.2,26,0,0,2,128,146,72,17,2,20,102,60,0,115,13,.237,485,.334,.404,.738,2,16,.889,10,2152,,196,,,1,5,,0.88,1,,4.72,129.2,6,10,0,0,0,0,68,1.35,565,389,26,0,0,1307,.610,13,0,5,0,.375,16.60,0,1.70,7.08,4.16,7.98,5.00,1.39,0,0,,
622786,Jesus Tinoco,16,1,2,1,0,3,1.000,0.19,1.42,19.2,16,1,0,0,16,26,4,0,1,1,16,9,0,9,1,.136,66,.247,.212,.459,0,2,1.000,2,327,,14,,,0,1,,0.62,0,,1.83,19.2,0,0,0,0,4,0,4,0.92,77,59,16,0,0,210,.640,1,0,0,0,.---,16.63,2,1.78,7.32,4.12,4.12,1.83,0.46,10,3,,
669618,Joe Barlow,35,0,2,1,0,3,1.000,0.09,0.77,35.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.86,35.0,3,1,13,17,0,4,15,1.14,146,105,35,0,0,359,.650,4,0,0,0,.750,15.83,26,2.15,7.20,3.34,6.94,4.63,1.29,2,0,,
667463,John King,39,0,7,1,0,8,1.000,0.21,1.41,51.1,39,0,0,0,82,34,27,6,1,5,30,14,3,61,1,.298,205,.344,.410,.754,0,4,1.000,6,749,,84,,,1,1,,2.41,0,,4.03,51.1,1,4,0,5,8,5,23,1.46,222,154,39,0,0,492,.660,1,0,2,0,.200,14.59,5,2.14,5.26,2.45,10.69,4.73,0.88,13,6,,
592351,Jon Gray,23,23,8,5,0,13,1.000,0.57,0.97,121.1,23,2,0,0,109,113,58,17,2,15,131,39,0,101,6,.224,450,.293,.371,.664,2,14,.875,11,1983,,167,,,0,4,,0.96,0,,3.93,121.1,7,7,0,0,0,0,53,1.15,499,364,23,0,0,1313,.660,6,2,4,0,.500,16.34,0,3.36,9.72,2.89,7.49,4.30,1.11,0,0,,
641680,Jonah Heim,125,4,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,102,125,50,20,1,15,86,41,0,90,1,.224,401,.297,.392,.689,0,2,1.000,10,1747,445,157,47,174,0,2,.248,0.82,0,26.73,,,,,,,,,,,,,,,,,,,,40,0,,,,,,,,,,,,3,3.92
642546,Jonathan Hernandez,28,0,1,1,1,3,.667,0.07,0.62,29.1,28,0,0,0,42,16,14,5,0,2,26,16,3,26,1,.239,109,.341,.339,.680,2,0,.000,3,497,,37,,,1,0,,2.63,0,,3.07,29.1,2,3,4,6,3,2,10,1.43,127,88,28,0,0,296,.600,1,1,5,0,.400,16.94,15,1.63,7.98,4.91,7.98,4.30,0.61,2,1,,
600917,Jose Leclerc,39,0,1,1,0,2,1.000,0.05,0.38,47.2,39,0,0,0,29,58,17,10,0,5,54,21,0,33,3,.192,172,.288,.337,.625,0,4,1.000,2,782,,58,,,0,2,,0.50,0,,2.83,47.2,0,3,7,9,4,2,15,1.13,198,143,39,0,0,472,.600,3,0,2,0,.000,16.41,20,2.57,10.20,3.97,6.23,3.21,0.94,18,8,,
669701,H. Smith,70,2,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,46,76,23,4,0,2,47,26,0,40,7,.196,204,.304,.245,.549,3,4,.571,1,994,242,50,16,69,2,3,.241,0.61,0,102.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673962,Josh Jung,23,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,20,15,9,4,0,5,35,4,0,17,0,.195,87,.231,.414,.645,0,2,1.000,2,347,91,36,13,37,0,0,.255,1.33,0,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608700,Kevin Plawecki,2,0,0,15,1,16,.938,7.50,7.50,18.0,2,0,0,1,1,2,0,0,0,0,3,0,0,2,0,.250,8,.250,.250,.500,0,0,.---,1,30,8,2,1,7,0,0,.400,0.50,0,-.--,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,12,.670,0,0,0,0,.---,18.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,6.00
594777,Kole Calhoun,20,15,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,81,96,36,14,1,12,134,27,0,76,6,.198,384,.260,.333,.593,2,3,.600,6,1682,420,128,49,156,0,3,.266,0.84,0,32.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,66,78,37,13,2,4,86,20,0,78,2,.257,304,.304,.352,.656,5,10,.667,2,1228,330,107,32,129,1,3,.341,0.85,0,76.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,17,13,43,24,2,69,.971,3.94,4.71,128.0,17,7,0,0,135,241,100,31,5,26,117,53,0,161,4,.250,644,.307,.435,.742,7,24,.774,7,2721,711,280,82,215,0,10,.264,0.56,0,24.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664029,Mark Mathias,6,5,10,10,0,20,1.000,3.33,4.62,39.0,6,1,0,0,5,6,2,0,0,1,4,0,0,2,0,.125,16,.118,.313,.431,0,1,1.000,0,63,17,5,4,6,0,1,.083,0.83,0,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527048,Martin Perez,32,32,19,6,2,27,.926,0.78,1.15,196.1,32,1,0,2,223,175,70,37,0,11,169,69,0,178,6,.241,738,.310,.336,.646,1,10,.909,20,2979,,248,,,4,3,,1.27,1,,2.89,196.1,12,8,0,0,0,0,63,1.26,821,589,32,1,1,1885,.630,6,2,6,1,.600,15.17,0,2.45,7.75,3.16,8.16,3.21,0.50,0,0,,
519043,Matt Moore,61,0,2,2,0,4,1.000,0.07,0.50,72.0,61,0,0,0,61,69,20,8,3,3,80,37,2,49,1,.191,256,.293,.281,.574,2,8,.800,6,1213,,72,,,0,3,,0.88,0,,2.00,72.0,5,2,3,4,14,1,16,1.19,297,216,61,0,0,793,.650,1,0,8,1,.714,16.85,16,2.16,10.00,4.63,6.13,2.50,0.38,21,7,,
663993,Nathaniel Lowe,154,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,151,115,73,26,3,27,144,46,2,176,4,.300,586,.355,.493,.848,2,2,.500,10,2481,636,289,76,217,0,0,.359,1.31,0,21.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669087,Sam Huff,43,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,25,23,8,4,0,4,41,11,1,29,0,.246,118,.310,.381,.691,0,1,1.000,1,493,129,45,10,37,0,0,.342,1.09,0,29.50,,,,,,,,,,,,,,,,,,,,13,0,,,,,,,,,,,,5,5.19
621368,Taylor Hearn,30,13,3,2,2,7,.714,0.17,0.46,97.0,30,0,0,1,82,110,60,29,1,11,95,41,0,107,3,.274,391,.346,.437,.783,2,3,.600,3,1745,,171,,,1,2,,0.75,0,,5.29,97.0,6,8,1,2,1,1,57,1.53,438,291,30,0,0,1119,.640,3,0,3,1,.429,17.99,3,2.32,8.81,3.80,9.93,5.57,1.02,4,1,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
640462,A.J. Puk,61,0,6,0,1,7,.857,0.10,0.83,65.1,61,1,0,0,55,60,27,11,1,7,76,22,2,53,10,.219,242,.310,.360,.670,0,7,1.000,5,1064,,87,,,2,0,,0.92,1,,3.17,65.1,3,3,4,9,20,5,23,1.15,277,196,61,0,0,696,.650,10,1,6,0,.500,16.29,8,3.45,10.47,3.03,7.30,3.72,0.96,22,7,,
670124,Adam Oller,19,14,5,4,2,11,.818,0.47,1.09,74.1,19,0,0,2,59,108,55,28,0,17,46,39,0,82,2,.280,293,.366,.549,.915,2,2,.500,7,1294,,161,,,0,2,,0.55,1,,6.30,74.1,2,8,0,0,1,0,52,1.63,337,223,19,0,0,793,.610,2,0,4,2,.200,17.41,3,1.18,5.57,4.72,9.93,6.66,2.06,0,0,,
661309,Adrian Martinez,12,12,2,1,0,3,1.000,0.25,0.47,57.2,12,1,0,0,54,61,42,8,1,13,53,19,1,69,3,.295,234,.351,.504,.855,2,3,.600,5,1015,,118,,,0,3,,0.89,0,,6.24,57.2,4,6,0,0,0,0,40,1.53,259,173,12,0,0,647,.640,3,1,6,0,.400,17.60,0,2.79,8.27,2.97,10.77,6.55,2.03,0,0,,
643493,Austin Pruitt,38,1,4,6,0,10,1.000,0.26,1.67,54.1,38,0,0,0,66,60,29,12,0,11,37,9,0,48,1,.230,209,.262,.445,.707,2,3,.600,1,798,,93,,,0,2,,1.10,0,,4.31,54.1,0,1,1,3,2,2,26,1.05,221,163,38,0,0,531,.670,1,0,0,0,.000,14.69,14,4.11,6.13,1.49,7.95,4.80,1.82,12,5,,
640461,Chad Pinder,12,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,0,2,3,1,0,0,0,2,0,2,1,.500,4,.714,.750,1.464,0,0,.---,0,26,376,3,42,142,0,0,.310,0.00,0,29.83,27.00,1.0,0,0,0,0,0,0,3,4.00,7,3,1,0,0,12,.460,1,0,0,0,.---,26.00,1,0.00,0.00,18.00,18.00,27.00,0.00,0,0,,
608344,Cole Irvin,29,29,8,6,1,15,.933,0.48,0.72,175.0,29,2,0,0,164,219,87,32,3,25,123,36,3,170,5,.253,671,.295,.422,.717,2,0,.000,16,2523,,283,,,1,4,,0.75,0,,4.11,175.0,9,13,0,0,0,0,80,1.18,717,525,29,0,0,1716,.680,5,0,3,1,.409,14.42,0,3.42,6.33,1.85,8.74,4.47,1.29,0,0,,
668843,Conner Capel,9,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,6,7,1,0,0,1,2,1,0,3,0,.176,17,.211,.353,.564,0,0,.---,0,72,19,6,2,7,0,1,.133,0.86,0,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665506,Cristian Pache,89,69,1,194,1,196,.995,2.22,2.76,635.1,88,0,0,0,86,47,18,5,2,3,69,15,0,39,1,.164,238,.217,.239,.456,2,1,.333,5,905,257,57,18,103,3,0,.217,1.83,0,79.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660650,Dermis Garcia,37,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,19,17,13,6,0,5,52,8,0,24,1,.214,112,.273,.402,.675,0,0,.---,1,518,121,45,20,47,0,0,.345,1.12,0,22.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642758,Domingo Acevedo,69,0,2,3,2,7,.714,0.07,0.68,66.2,69,0,0,2,64,72,25,11,1,9,58,17,4,48,3,.201,239,.262,.368,.630,0,4,1.000,7,990,,88,,,2,1,,0.89,0,,3.38,66.2,4,4,4,7,20,3,25,0.98,262,200,69,0,0,661,.670,3,1,1,0,.500,14.85,12,3.41,7.83,2.30,6.48,3.37,1.21,30,10,,
676391,Ernie Clement,1,1,2,1,0,3,1.000,3.00,3.00,9.0,1,0,0,0,4,1,4,0,0,2,0,0,0,6,0,.600,10,.545,1.200,1.745,0,0,.---,1,42,13,12,0,10,0,1,.077,4.00,0,-.--,18.00,2.0,0,0,0,0,0,0,4,3.00,11,6,2,0,0,26,.620,0,0,1,0,.---,21.00,2,-.--,0.00,0.00,27.00,18.00,9.00,0,0,,
676664,JP Sears,7,2,1,0,0,1,1.000,0.14,0.41,22.0,7,0,0,0,22,26,5,3,0,1,15,5,0,14,1,.184,76,.241,.263,.504,1,2,.667,1,311,,20,,,0,1,,0.85,0,,2.05,22.0,3,0,0,0,0,0,5,0.86,83,66,7,0,0,208,.670,1,0,0,0,1.000,14.14,1,3.00,6.14,2.05,5.73,2.05,0.41,2,0,,
621076,James Kaprielian,26,26,6,10,1,17,.941,0.62,1.07,134.0,26,1,0,1,123,171,68,27,7,16,98,59,0,121,5,.239,507,.321,.414,.735,3,5,.625,9,2230,0,210,0,0,1,5,.---,0.72,0,-.--,4.23,134.0,5,9,0,0,0,0,63,1.34,577,402,26,0,0,1410,.630,5,0,2,0,.357,16.64,0,1.66,6.58,3.96,8.13,4.57,1.07,0,0,,
657649,Jared Koenig,10,5,3,0,1,4,.750,0.30,0.69,39.1,10,0,0,0,53,42,25,10,1,4,22,15,0,40,5,.260,154,.341,.416,.757,1,0,.000,3,653,,64,,,1,2,,1.26,0,,5.72,39.1,1,3,0,0,0,0,25,1.40,177,118,10,0,0,403,.620,5,1,4,0,.250,16.60,4,1.47,5.03,3.43,9.15,5.72,0.92,0,0,,
681146,Jonah Bride,57,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,45,54,17,4,0,1,32,19,0,33,4,.204,162,.301,.247,.548,0,1,1.000,4,797,187,40,6,71,1,1,.246,0.83,0,162.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672478,Jordan Diaz,14,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,19,8,3,3,0,0,6,2,0,13,0,.283,46,.313,.348,.661,0,0,.---,1,148,48,16,1,13,0,0,.325,2.38,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686610,Ken Waldichuk,6,6,2,1,0,3,1.000,0.50,1.00,27.2,6,1,0,0,21,30,19,11,1,5,29,9,0,29,3,.269,108,.339,.528,.867,0,2,1.000,3,486,,57,,,0,1,,0.70,0,,6.18,27.2,1,2,0,0,0,0,19,1.37,121,83,6,0,0,315,.650,3,0,1,0,.333,17.57,0,3.22,9.43,2.93,9.43,6.18,1.63,0,0,,
669912,Kirby Snead,45,0,6,1,1,8,.875,0.16,1.47,43.1,45,1,0,0,40,51,31,16,0,5,35,22,3,56,2,.315,178,.390,.489,.879,2,7,.778,4,763,,87,,,1,3,,0.78,0,,6.02,43.1,1,1,0,2,5,2,29,1.80,206,130,45,0,0,481,.630,2,0,3,2,.500,17.61,13,1.59,7.27,4.57,11.63,6.44,1.04,25,6,,
669397,Nick Allen,58,55,187,64,6,257,.977,4.33,4.69,482.2,58,38,0,2,99,75,31,13,0,4,63,19,0,62,1,.212,293,.262,.297,.559,2,3,.600,5,1129,319,87,18,113,6,0,.257,1.32,0,73.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650204,Norge Ruiz,13,0,1,1,0,2,1.000,0.15,1.00,18.1,13,0,0,0,15,21,14,3,0,3,18,7,0,27,2,.342,79,.400,.494,.894,0,1,1.000,1,352,,39,,,0,2,,0.71,0,,6.38,18.1,0,1,0,1,0,1,13,1.85,90,55,13,0,0,222,.630,2,0,2,0,.000,19.20,6,2.57,8.84,3.44,13.25,6.87,1.47,8,2,,
572125,Sam Selman,16,0,2,3,0,5,1.000,0.31,2.50,18.1,16,0,0,0,12,23,10,4,0,4,18,5,0,16,1,.232,69,.293,.464,.757,1,1,.500,1,295,,32,,,0,0,,0.52,0,,4.91,18.1,0,0,0,1,0,1,10,1.15,75,55,16,0,0,189,.640,1,0,0,0,.---,16.09,7,3.60,8.84,2.45,7.85,4.91,1.96,11,5,,
669221,Sean Murphy,146,29,0,0,0,0,.000,0.00,-.--,0.0,29,0,0,0,141,139,67,37,2,18,123,55,2,131,13,.248,529,.331,.427,.758,0,1,1.000,14,2344,603,226,66,193,0,5,.288,1.01,1,29.39,,,,,,,,,,,,,,,,,,,,34,2,,,,,,,,,,,,2,4.74
664913,Seth Brown,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,102,133,55,26,3,25,145,49,2,114,3,.231,493,.304,.448,.752,2,11,.846,7,2170,546,221,72,210,0,1,.275,0.77,0,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669127,Shea Langeliers,38,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,27,29,14,10,1,6,53,7,0,31,0,.225,138,.259,.442,.701,0,0,.---,4,562,147,61,21,51,0,2,.309,0.93,0,23.00,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,0,4.87
519390,Stephen Vogt,68,17,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,32,66,16,4,1,6,45,16,0,26,2,.158,165,.235,.303,.538,0,1,1.000,4,699,187,50,22,68,0,4,.169,0.48,0,27.50,,,,,,,,,,,,,,,,,,,,9,0,,,,,,,,,,,,0,3.94
643393,Tony Kemp,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,146,169,59,23,2,7,67,44,0,115,8,.235,489,.307,.333,.640,1,11,.917,5,2019,549,163,46,137,5,3,.258,0.86,0,69.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664202,Tyler Cyr,1,0,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,.667,3,.667,2.000,2.667,0,0,.---,0,9,,6,,,0,0,,0.00,0,,27.00,0.1,0,0,0,0,0,0,1,6.00,3,1,1,0,0,4,.440,0,0,0,0,.---,27.00,1,-.--,0.00,0.00,54.00,27.00,27.00,0,0,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
543305,Aaron Hicks,127,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,86,105,54,9,2,8,103,61,3,83,4,.222,374,.336,.321,.657,3,10,.769,10,1958,442,120,40,182,1,2,.283,0.82,0,46.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,24,24,0,0,0,0,.000,0.00,-.--,0.0,24,0,0,0,109,110,131,28,0,61,174,111,19,175,6,.311,563,.426,.686,1.112,3,16,.842,14,2884,689,386,130,208,0,5,.342,0.99,4,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519203,Anthony Rizzo,128,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,97,159,77,21,1,32,101,57,6,104,22,.227,459,.339,.486,.825,5,6,.545,13,2083,540,223,75,223,0,2,.220,0.61,0,14.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547973,Aroldis Chapman,42,0,6,2,0,8,1.000,0.19,2.06,35.1,42,0,0,0,24,38,18,5,0,4,41,28,0,24,1,.192,125,.340,.328,.668,3,2,.400,1,665,,41,,,0,2,,0.63,1,,4.58,35.1,3,4,9,9,1,0,18,1.47,157,106,42,0,0,396,.600,1,0,6,3,.429,18.82,19,1.46,10.44,7.13,6.11,4.58,1.02,5,2,,
657376,Clarke Schmidt,28,3,5,4,0,9,1.000,0.32,1.47,55.2,28,1,0,0,46,59,23,10,0,5,54,23,3,46,2,.229,201,.313,.353,.666,2,1,.333,3,906,0,71,0,0,3,1,.---,0.78,0,-.--,3.23,55.2,5,5,2,3,4,1,20,1.24,230,167,28,0,0,592,.650,2,0,0,0,.500,16.28,6,2.35,8.73,3.72,7.44,3.72,0.81,12,3,,
