,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
641645,Luis Guillorme,99,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,107,60,32,11,1,2,43,33,1,79,2,.275,287,.354,.341,.695,0,1,1.000,14,1333,,,,,,,,,,,,,,,,,,,,,,98,1.78,,,,,,,,,,,,0,2,0,324,16,145,.318,143.50,,
592192,Mark Canha,136,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,119,119,68,24,0,12,96,48,1,117,27,.261,449,.365,.394,.759,1,3,.750,3,2168,,,,,,,,,,,,,,,,,,,,,,177,1.00,,,,,,,,,,,,0,0,2,526,56,211,.306,37.42,,
668901,Mark Vientos,13,6,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,7,8,1,1,0,1,10,5,0,4,0,.138,29,.265,.276,.541,0,0,.---,1,155,,,,,,,,,,,,,,,,,,,,,,8,0.88,,,,,,,,,,,,0,0,0,34,3,20,.167,29.00,,
453286,Max Scherzer,23,23,12,6,0,18,1.000,0.78,1.12,145.1,23,1,0,0,82,167,39,20,0,13,173,24,0,108,11,.207,523,.254,.319,.573,4,4,.500,10,2167,2.29,145.1,11,5,0,0,0,0,37,0.91,565,436,23,0,0,1480,.680,11,0,1,0,167,0.49,.688,14.91,0,7.21,10.71,1.49,6.69,2.42,0.81,0,0,0,3,4,,,,,,,
624413,Pete Alonso,157,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,133,179,93,27,0,40,128,64,16,158,12,.268,589,.347,.518,.865,1,5,.833,17,2465,,,,,,,,,,,,,,,,,,,,,,305,0.74,,,,,,,,,,,,0,0,9,674,131,284,.274,14.72,,
607625,Seth Lugo,61,0,6,3,0,9,1.000,0.15,1.29,63.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.57,63.0,3,2,3,6,16,3,25,1.19,265,189,61,0,0,660,.630,3,0,2,0,0,-.--,.600,16.65,20,3.72,9.57,2.57,8.14,3.57,1.14,24,11,0,0,0,0,0,0,.---,-.--,,
592836,Taijuan Walker,28,28,24,15,2,41,.951,1.39,2.29,153.0,28,0,0,2,166,154,63,26,1,15,122,45,1,139,6,.240,579,.301,.366,.667,2,8,.800,13,2419,3.59,153.0,12,5,0,0,0,0,61,1.20,632,459,28,0,0,1540,.640,6,0,0,5,212,1.08,.706,15.81,0,2.71,7.18,2.65,8.18,3.71,0.88,0,0,0,0,2,,,,,,,
605253,Terrance Gore,8,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,.000,3,.000,.000,.000,0,3,1.000,0,11,,,,,,,,,,,,,,,,,,,,,,0,0.00,,,,,,,,,,,,0,0,0,3,0,2,.000,-.--,,
621512,Tomas Nido,94,85,26,850,5,881,.994,9.32,10.43,756.1,94,3,0,3,92,58,30,15,0,3,76,14,0,67,1,.240,279,.277,.326,.603,12,48,.800,13,1052,,,,,,,,,,,,,,,,,,,,13,3,91,1.59,,,,,,,,,,,,2,12,2,308,28,145,.317,93.00,3,3.69
543507,Trevor May,24,0,1,1,0,2,1.000,0.08,0.82,22.2,24,0,0,0,15,26,14,5,0,4,27,8,0,27,0,.284,95,.340,.463,.803,0,2,1.000,0,426,5.56,22.2,2,0,1,1,6,0,14,1.54,103,68,24,0,0,262,.620,0,0,0,0,44,0.58,1.000,18.79,6,3.38,10.72,3.18,10.72,5.56,1.59,4,0,0,0,0,,,,,,,
592866,Trevor Williams,29,9,4,5,0,9,1.000,0.31,0.98,83.2,29,1,0,0,66,96,32,14,2,11,78,23,1,81,4,.252,321,.310,.411,.721,2,1,.333,7,1328,3.23,83.2,2,5,1,2,1,1,30,1.24,349,251,29,0,0,844,.640,4,0,1,0,132,0.69,.286,15.87,5,3.39,8.39,2.47,8.71,3.44,1.18,13,9,0,1,0,0,0,0,.---,-.--,,
571980,Tyler Naquin,45,12,0,19,1,20,.950,1.27,1.78,96.1,15,0,0,0,25,28,17,7,2,4,35,6,0,25,1,.221,113,.267,.425,.692,0,1,1.000,1,466,,,,,,,,,,,,,,,,,,,,,,48,0.89,,,,,,,,,,,,0,0,0,120,13,61,.284,28.25,,
656731,Tylor Megill,14,9,5,3,0,8,1.000,0.57,1.60,45.1,14,0,0,0,41,44,27,9,0,7,50,13,0,44,1,.251,175,.304,.423,.727,1,2,.667,3,763,5.36,45.1,4,2,0,0,0,0,27,1.26,193,136,14,0,0,492,.640,1,0,1,0,74,0.93,.667,16.83,1,3.85,9.93,2.58,8.74,5.36,1.39,1,0,0,2,2,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
605400,Aaron Nola,31,31,14,9,2,25,.920,0.74,1.05,198.1,31,0,0,2,173,182,75,39,1,19,226,29,1,166,9,.223,744,.261,.355,.616,8,11,.579,9,2951,3.36,198.1,10,13,0,0,0,0,74,0.98,785,595,31,2,1,2041,.690,9,0,2,0,264,0.95,.435,14.88,0,7.79,10.26,1.32,7.53,3.40,0.86,0,0,0,3,0,,,,,,,
664761,Alec Bohm,149,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,166,150,79,24,3,13,108,31,1,163,4,.282,577,.318,.402,.720,3,2,.400,18,2274,,,,,,,,,,,,,,,,,,,,,,232,1.11,,,,,,,,,,,,0,0,10,622,72,225,.322,44.38,,
571479,Andrew Bellatti,59,1,3,1,0,4,1.000,0.07,0.67,54.1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.31,54.1,4,4,2,3,9,1,20,1.33,230,163,59,0,0,591,.610,1,0,1,2,0,-.--,.500,17.72,15,3.12,12.92,4.14,7.79,4.14,0.83,32,9,0,0,0,0,0,0,.---,-.--,,
663559,Bailey Falter,19,15,4,4,0,8,1.000,0.42,0.87,83.0,19,0,0,0,64,101,39,17,2,16,74,17,0,83,6,.260,319,.307,.476,.783,4,3,.429,6,1284,3.90,83.0,6,4,0,0,0,0,36,1.20,345,249,19,0,0,873,.680,6,0,2,2,152,0.63,.600,15.47,3,4.35,8.02,1.84,9.00,4.23,1.73,0,0,0,0,3,,,,,,,
669016,Brandon Marsh,38,2,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,27,24,15,7,2,3,37,5,0,35,0,.285,123,.313,.447,.760,2,2,.500,2,493,,,,,,,,,,,,,,,,,,,,,,55,1.13,,,,,,,,,,,,0,0,0,128,14,50,.386,41.00,,
547180,Bryce Harper,97,88,0,0,0,0,.000,0.00,-.--,0.0,88,0,0,0,96,85,63,28,1,18,84,46,9,104,3,.287,362,.366,.519,.885,4,11,.733,13,1559,,,,,,,,,,,,,,,,,,,,,,188,1.13,,,,,,,,,,,,0,0,7,418,65,141,.322,20.11,,
681082,Bryson Stott,80,73,175,93,7,275,.975,3.35,3.77,639.1,80,34,0,5,113,124,57,18,2,9,87,35,0,97,1,.232,419,.292,.348,.640,4,12,.750,3,1840,,,,,,,,,,,,,,,,,,,,,,146,0.91,,,,,,,,,,,,0,1,1,457,48,205,.272,46.56,,
606965,Chris Devenski,2,0,0,0,0,0,.000,0.00,0.00,2.1,2,0,0,0,1,4,3,0,0,1,2,0,0,3,0,.333,9,.300,.667,.967,0,0,.---,0,40,11.57,2.1,0,0,0,0,0,0,3,1.29,10,7,2,0,0,29,.730,0,0,0,0,6,0.25,.---,17.14,1,-.--,7.71,0.00,11.57,11.57,3.86,3,1,0,0,1,,,,,,,
641401,Connor Brogdon,46,0,1,2,0,3,1.000,0.07,0.64,42.2,46,0,0,0,28,50,16,8,1,6,50,11,0,41,1,.246,167,.294,.413,.707,1,2,.667,0,690,3.38,42.2,2,2,2,4,6,2,16,1.22,181,128,46,0,0,459,.670,1,0,3,0,69,0.56,.500,16.17,11,4.55,10.55,2.32,8.65,3.38,1.27,26,8,0,1,1,,,,,,,
656495,Dalton Guthrie,11,4,0,13,0,13,1.000,1.18,2.17,54.0,11,0,0,0,3,2,2,0,0,1,5,5,0,7,0,.412,17,.545,.588,1.133,0,1,1.000,0,85,,,,,,,,,,,,,,,,,,,,,,10,1.50,,,,,,,,,,,,0,0,0,22,5,3,.545,17.00,,
669742,Darick Hall,30,30,0,0,0,0,.000,0.00,-.--,0.0,30,0,0,0,0,1,0,0,0,0,0,0,0,1,0,.500,2,.500,.500,1.000,0,0,.---,0,6,0.00,0.1,0,0,0,0,0,0,0,3.00,2,1,1,0,0,4,.670,0,0,0,0,1,0.00,.---,18.00,1,-.--,0.00,0.00,27.00,0.00,0.00,2,1,0,0,0,136,16,52,.309,14.44,,
502085,David Robertson,21,0,2,3,0,5,1.000,0.24,2.05,22.1,21,0,0,0,15,20,8,5,0,2,30,15,1,16,0,.198,81,.323,.333,.656,1,0,.000,3,398,2.82,22.1,1,3,6,9,3,3,7,1.39,96,67,21,0,0,245,.620,0,0,2,0,27,0.75,.250,17.82,11,2.00,12.09,6.04,6.45,3.22,0.81,0,0,0,0,0,1,0,1,.---,-.--,,
596117,Garrett Stubbs,4,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,7,2,7,1,1,3,1,1,0,7,0,.412,17,.444,1.118,1.562,0,0,.---,1,60,17.18,3.2,0,0,0,0,0,0,7,2.18,18,11,4,0,0,37,.620,0,0,0,0,19,3.50,.---,16.36,4,1.00,2.45,2.45,17.18,17.18,7.36,0,0,0,0,0,115,16,35,.314,20.20,3,4.10
592663,J.T. Realmuto,137,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,126,123,75,26,5,22,117,41,1,137,12,.275,498,.342,.480,.822,0,21,1.000,6,2166,,,,,,,,,,,,,,,,,,,,35,1,239,1.02,,,,,,,,,,,,0,0,5,556,84,210,.316,22.64,2,3.93
516416,Jean Segura,1,0,1,0,0,1,1.000,1.00,9.00,1.0,1,0,0,0,115,79,45,9,0,10,56,25,1,98,7,.282,347,.342,.395,.737,6,13,.684,16,1367,,,,,,,,,,,,,,,,,,,,,,137,1.46,,,,,,,,,,,,0,0,1,380,33,146,.312,34.70,,
621237,Jose Alvarado,58,0,6,2,0,8,1.000,0.14,1.47,49.2,58,1,0,0,47,22,21,8,1,2,78,24,4,38,1,.208,183,.301,.295,.596,1,6,.857,4,862,3.26,49.2,4,2,2,4,21,2,18,1.25,210,149,58,0,0,533,.620,1,0,5,1,54,2.14,.667,17.36,8,3.25,14.13,4.35,6.89,3.81,0.36,23,7,0,1,1,1,0,1,.---,-.--,,
502043,Kyle Gibson,31,31,17,12,1,30,.967,0.94,1.56,167.2,31,1,0,1,184,157,98,33,2,24,144,48,0,176,9,.268,656,.325,.434,.759,3,3,.500,16,2739,5.05,167.2,10,8,0,0,0,0,94,1.34,718,503,31,0,0,1747,.640,9,0,4,2,285,1.17,.556,16.34,0,3.00,7.73,2.58,9.45,5.26,1.29,0,0,0,1,4,,,,,,,
656941,Kyle Schwarber,153,15,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,108,143,98,21,3,44,199,84,3,124,4,.217,572,.320,.495,.815,1,10,.909,10,2839,,,,,,,,,,,,,,,,,,,,,,283,0.76,,,,,,,,,,,,0,0,2,662,92,207,.242,13.00,,
663837,Matt Vierling,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,80,98,41,12,2,6,67,23,0,79,3,.248,318,.300,.355,.655,4,7,.636,7,1382,,,,,,,,,,,,,,,,,,,,,,113,0.82,,,,,,,,,,,,0,0,6,350,32,150,.291,53.00,,
592206,Nick Castellanos,12,12,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,123,131,56,27,0,13,128,28,0,138,3,.266,518,.307,.394,.701,1,7,.875,15,2035,,,,,,,,,,,,,,,,,,,,,,204,0.94,,,,,,,,,,,,0,0,2,551,62,208,.330,39.85,,
665155,Nick Maton,33,0,2,16,0,18,1.000,2.00,2.66,61.2,9,0,0,0,12,14,12,2,1,5,25,10,0,17,1,.258,66,.354,.545,.899,0,0,.---,0,338,20.25,1.1,0,0,0,0,0,0,3,3.00,8,4,2,0,0,18,.720,0,0,0,0,36,0.86,.---,18.75,2,-.--,0.00,0.00,27.00,20.25,0.00,0,0,0,0,2,79,17,33,.316,13.20,,
656793,Nick Nelson,46,2,5,3,1,9,.889,0.17,1.07,67.2,46,0,0,1,49,81,38,17,1,1,68,35,0,65,4,.256,254,.344,.343,.687,2,4,.667,2,1188,4.92,67.2,3,2,1,1,3,0,37,1.48,302,203,46,0,0,719,.610,4,0,13,0,87,0.60,.600,17.56,9,1.94,9.04,4.66,8.65,5.05,0.13,23,6,0,0,9,,,,,,,
592789,Noah Syndergaard,10,9,6,4,1,11,.909,1.00,1.67,54.2,10,1,0,1,60,64,26,8,5,5,31,9,0,63,0,.290,217,.319,.442,.761,2,5,.714,7,784,4.12,54.2,5,2,0,0,0,0,25,1.32,227,164,10,1,0,527,.670,0,0,1,1,96,0.94,.714,14.34,0,3.44,5.10,1.48,10.37,4.28,0.82,0,0,0,1,0,,,,,,,
624133,Ranger Suarez,28,28,31,13,0,44,1.000,1.57,2.61,152.1,28,0,0,0,206,111,68,36,2,12,127,56,0,142,2,.244,582,.312,.375,.687,2,0,.000,15,2497,3.37,152.1,10,6,0,0,0,0,57,1.30,644,457,28,0,0,1559,.620,2,2,4,0,218,1.86,.625,16.39,0,2.27,7.50,3.31,8.39,4.02,0.71,0,0,0,2,2,,,,,,,
656555,Rhys Hoskins,154,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,117,158,81,33,2,30,165,71,0,145,6,.249,582,.335,.467,.802,1,2,.667,11,2855,,,,,,,,,,,,,,,,,,,,,,272,0.74,,,,,,,,,,,,1,0,3,663,78,210,.295,19.40,,
622554,Seranthony Dominguez,53,0,0,5,0,5,1.000,0.09,0.90,50.0,53,0,0,0,44,42,16,8,0,4,60,21,1,33,1,.185,178,.274,.298,.572,1,3,.750,4,805,2.70,50.0,6,5,9,11,15,2,15,1.08,201,150,53,0,0,498,.620,1,0,3,0,53,1.05,.545,16.10,15,2.86,10.80,3.78,5.94,2.88,0.72,20,7,0,0,1,,,,,,,
621107,Zach Eflin,19,13,13,3,0,16,1.000,0.84,1.95,74.2,19,1,0,0,80,75,38,16,2,8,65,15,1,70,5,.244,287,.290,.397,.687,0,2,1.000,4,1180,4.10,74.2,3,5,0,0,2,0,34,1.14,310,224,19,0,0,770,.650,5,0,0,0,114,1.07,.375,15.80,1,4.33,7.83,1.81,8.44,4.58,0.96,0,0,0,0,3,,,,,,,
554430,Zack Wheeler,26,26,11,11,0,22,1.000,0.85,1.29,153.0,26,1,0,0,146,132,52,23,6,13,163,34,1,125,7,.221,565,.273,.352,.625,4,5,.556,10,2358,2.82,153.0,11,7,0,0,0,0,48,1.04,607,459,26,0,0,1573,.670,7,1,1,1,199,1.11,.611,15.41,0,4.79,9.59,2.00,7.35,3.06,0.76,0,0,0,0,1,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
677053,Andrew Nardi,12,0,0,0,0,0,.000,0.00,0.00,13.1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,9.45,13.1,0,1,0,0,1,0,14,2.63,75,40,12,0,0,212,.630,0,0,1,0,0,-.--,.000,25.35,5,1.62,14.18,8.78,14.85,10.12,2.70,5,5,0,0,0,0,0,0,.---,-.--,,
541645,Avisail Garcia,10,10,0,0,0,0,.000,0.00,-.--,0.0,10,0,0,0,104,64,31,9,0,8,104,15,0,80,4,.229,350,.267,.323,.590,0,4,1.000,12,1324,,,,,,,,,,,,,,,,,,,,,,113,1.63,,,,,,,,,,,,0,0,2,371,35,158,.300,43.75,,
666129,Braxton Garrett,16,16,11,5,1,17,.941,1.00,1.73,83.1,16,1,0,1,87,71,36,16,3,9,83,19,0,79,10,.247,320,.309,.400,.709,3,9,.750,8,1345,3.56,83.1,3,6,0,0,0,0,33,1.18,349,250,16,0,0,911,.680,10,0,2,0,128,1.23,.333,16.14,0,4.37,8.96,2.05,8.53,3.89,0.97,0,0,0,0,0,,,,,,,
605119,Brian Anderson,97,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,96,65,43,16,1,8,98,37,2,75,7,.225,333,.315,.351,.666,0,1,1.000,7,1528,,,,,,,,,,,,,,,,,,,,,,117,1.48,,,,,,,,,,,,0,0,1,378,28,141,.294,41.62,,
650559,La Cruz,112,1,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,81,75,35,18,0,12,87,18,0,77,2,.244,316,.285,.415,.700,0,3,1.000,6,1320,,,,,,,,,,,,,,,,,,,,,,131,1.08,,,,,,,,,,,,1,0,4,341,40,139,.294,26.33,,
663773,Bryan Hoeing,6,1,3,1,0,4,1.000,0.67,3.60,10.1,6,0,0,0,17,8,14,2,1,4,5,4,0,17,0,.378,45,.420,.733,1.153,0,1,1.000,1,224,12.19,10.1,1,1,0,0,0,0,14,2.03,51,31,6,0,0,138,.620,0,0,1,0,33,2.13,.500,21.68,0,1.25,4.35,3.48,14.81,12.19,3.48,1,1,0,1,1,,,,,,,
641779,Charles Leblanc,1,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,26,34,16,10,0,4,52,11,0,40,1,.263,152,.317,.408,.725,2,4,.667,0,681,,,,,,,,,,,,,,,,,,,,,,62,0.76,,,,,,,,,,,,0,0,0,164,11,58,.375,38.00,,
571670,Dylan Floro,54,0,4,0,0,4,1.000,0.07,0.71,51.1,54,0,0,0,58,48,23,8,1,4,46,14,3,46,0,.234,197,.283,.345,.628,0,1,1.000,7,825,3.12,52.0,1,3,9,12,6,3,18,1.15,212,156,54,0,0,556,.670,0,0,1,0,68,1.21,.250,15.87,21,3.29,7.96,2.42,7.96,3.98,0.69,10,3,0,0,1,0,0,0,.---,-.--,,
665795,Edward Cabrera,14,14,4,6,0,10,1.000,0.71,1.27,71.2,14,2,0,0,66,64,24,7,0,10,75,33,0,44,9,.177,249,.296,.325,.621,1,4,.800,6,1215,3.01,71.2,6,4,0,0,0,0,24,1.07,291,215,14,0,0,746,.610,9,0,2,0,81,1.03,.600,16.95,0,2.27,9.42,4.14,5.53,3.01,1.26,0,0,0,0,0,,,,,,,
623211,Huascar Brazoban,25,0,4,1,1,6,.833,0.20,1.55,29.2,25,0,0,1,28,20,13,6,0,3,38,18,0,25,2,.225,111,.344,.360,.704,2,2,.500,2,592,3.34,29.2,0,1,0,1,4,1,11,1.45,131,89,25,0,0,345,.580,2,0,7,0,40,1.40,.000,19.96,2,2.11,11.53,5.46,7.58,3.94,0.91,14,6,0,0,0,,,,,,,
668709,JJ Bleday,63,4,0,5,0,5,1.000,1.25,1.25,36.0,4,0,0,0,29,68,19,10,1,5,67,30,0,32,2,.165,194,.281,.304,.585,1,4,.800,4,993,,,,,,,,,,,,,,,,,,,,,,59,0.43,,,,,,,,,,,,0,0,2,228,14,83,.218,38.80,,
607732,Jacob Stallings,113,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,90,97,25,12,0,4,82,28,0,76,6,.222,342,.291,.292,.583,1,0,.000,15,1456,,,,,,,,,,,,,,,,,,,,30,2,100,0.93,,,,,,,,,,,,0,1,2,379,34,154,.279,85.50,0,3.82
670288,Jake Fishman,6,0,1,0,0,1,1.000,0.17,0.90,10.2,6,1,0,0,13,12,4,4,0,0,6,0,0,11,3,.262,42,.311,.357,.668,0,0,.---,1,160,3.38,10.2,0,0,0,0,2,0,4,1.03,45,32,6,0,0,111,.690,3,0,0,0,15,1.08,.---,15.00,2,-.--,5.06,0.00,9.28,3.38,0.00,4,1,0,0,0,,,,,,,
656257,Jeff Brigham,14,0,2,2,0,4,1.000,0.29,1.64,22.2,14,0,0,0,10,29,10,5,0,3,26,10,0,21,0,.247,85,.326,.412,.738,1,5,.833,1,398,3.57,22.2,0,1,1,1,2,0,9,1.37,96,68,14,0,0,255,.640,0,0,1,0,35,0.34,.000,17.56,2,2.60,10.32,3.97,8.34,3.97,1.19,12,1,0,1,0,,,,,,,
666200,Jesus Luzardo,17,17,13,1,1,15,.933,0.82,1.34,94.1,17,2,0,1,80,88,40,16,2,10,108,34,0,65,2,.192,339,.269,.339,.608,1,2,.667,6,1543,3.53,94.1,3,7,0,0,0,0,37,1.05,377,283,17,0,0,970,.630,2,0,5,1,115,0.91,.300,16.36,0,3.18,10.30,3.24,6.20,3.82,0.95,0,0,0,1,1,,,,,,,
660821,Jesus Sanchez,95,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,83,70,36,12,3,12,89,24,0,62,3,.205,303,.269,.383,.652,0,1,1.000,7,1349,,,,,,,,,,,,,,,,,,,,,,116,1.19,,,,,,,,,,,,0,0,1,331,33,149,.246,25.25,,
621563,Joey Wendle,99,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,127,80,26,24,1,3,47,15,0,87,5,.258,337,.297,.362,.659,3,12,.800,6,1247,,,,,,,,,,,,,,,,,,,,,,122,1.59,,,,,,,,,,,,0,1,3,361,31,106,.290,112.33,,
542932,Jon Berti,3,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,106,74,45,16,2,4,85,40,0,81,3,.235,345,.319,.328,.647,5,39,.886,5,1496,,,,,,,,,,,,,,,,,,,,,,113,1.43,,,,,,,,,,,,0,0,1,389,26,139,.300,86.25,,
677954,Jordan Groshans,15,15,34,9,1,44,.977,2.87,2.93,132.2,15,2,0,1,13,13,6,0,0,1,12,3,0,15,0,.283,53,.321,.340,.661,0,0,.---,2,223,,,,,,,,,,,,,,,,,,,,,,18,1.00,,,,,,,,,,,,0,0,0,56,2,22,.350,53.00,,
650331,Lewin Diaz,55,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,35,42,12,4,0,5,50,10,0,27,1,.178,152,.230,.303,.533,0,1,1.000,3,690,,,,,,,,,,,,,,,,,,,,,,46,0.83,,,,,,,,,,,,0,0,2,165,11,59,.222,30.40,,
500743,Miguel Rojas,135,131,338,184,6,528,.989,3.87,4.26,1104.2,135,73,0,5,157,143,34,19,2,6,61,25,1,110,6,.236,467,.281,.323,.604,3,9,.750,12,1797,,,,,,,,,,,,,,,,,,,,,,151,1.10,,,,,,,,,,,,0,1,3,502,35,163,.258,77.83,,
663743,Nick Fortes,13,11,0,0,0,0,.000,0.00,-.--,0.0,13,0,0,0,48,66,39,6,1,8,45,17,0,49,5,.236,208,.309,.389,.698,10,25,.714,5,823,,,,,,,,,,,,,,,,,,,,19,0,81,0.73,,,,,,,,,,,,0,0,0,230,22,89,.265,26.00,1,3.94
641154,Pablo Lopez,32,32,12,13,2,27,.926,0.78,1.25,180.0,32,2,0,2,191,153,78,39,6,21,174,53,1,157,8,.234,671,.296,.404,.700,2,6,.750,18,2910,3.75,180.0,10,10,0,0,0,0,75,1.17,736,540,32,0,0,1891,.650,8,0,4,0,271,1.25,.500,16.17,0,3.28,8.70,2.65,7.85,3.90,1.05,0,0,0,0,4,,,,,,,
680814,Peyton Burdick,30,2,0,4,0,4,1.000,1.33,1.71,21.0,3,0,0,0,12,25,6,4,0,3,35,8,0,16,2,.182,88,.265,.330,.595,0,1,1.000,1,389,,,,,,,,,,,,,,,,,,,,,,29,0.48,,,,,,,,,,,,0,0,0,98,7,38,.260,29.33,,
542947,Richard Bleier,54,1,7,6,0,13,1.000,0.24,2.39,49.2,54,0,0,0,74,40,22,24,0,3,31,10,3,63,1,.306,206,.339,.466,.805,1,3,.750,2,761,3.62,49.2,2,2,1,5,6,4,20,1.47,219,149,54,0,0,539,.710,1,3,3,2,96,1.85,.500,15.32,11,3.10,5.62,1.81,11.42,3.99,0.54,27,14,0,1,1,0,0,0,.---,-.--,,
645261,Sandy Alcantara,32,32,28,20,0,48,1.000,1.50,1.89,228.2,32,2,0,0,274,172,67,32,6,16,207,50,1,174,9,.212,820,.263,.324,.587,4,24,.857,21,3248,2.28,228.2,14,9,0,0,0,0,58,0.98,886,686,32,6,1,2231,.690,9,0,3,2,266,1.59,.609,14.20,0,4.14,8.15,1.97,6.85,2.64,0.63,0,0,0,1,6,,,,,,,
663432,Tanner Scott,29,0,1,1,0,2,1.000,0.07,0.60,30.0,29,0,0,0,13,40,16,1,1,5,36,13,0,26,0,.228,114,.305,.386,.691,0,3,1.000,1,521,3.30,30.0,1,3,12,16,1,4,11,1.30,128,90,29,0,0,336,.640,0,0,1,0,44,0.33,.250,17.37,20,2.77,10.80,3.90,7.80,4.80,1.50,3,0,0,0,1,,,,,,,
667297,Tommy Nance,33,2,4,1,0,5,1.000,0.15,1.10,41.2,33,0,0,0,34,29,21,9,1,5,57,19,3,44,3,.268,164,.355,.427,.782,0,8,1.000,3,721,4.32,41.2,2,3,0,1,2,1,20,1.51,186,125,33,0,0,448,.620,3,0,5,0,70,1.17,.400,17.30,8,3.00,12.31,4.10,9.50,4.54,1.08,15,9,0,0,0,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,82,0.40,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,0,0,1,,,,,,,
669743,Alex Call,32,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,23,24,14,2,1,4,24,10,0,22,2,.237,93,.324,.409,.733,2,3,.600,2,451,,,,,,,,,,,,,,,,,,,,,,38,0.96,,,,,,,,,,,,0,0,0,105,11,33,.277,23.25,,
600921,Andres Machado,50,0,6,3,1,10,.900,0.18,1.42,57.1,50,0,0,1,64,62,32,16,0,7,46,26,0,53,2,.241,220,.320,.409,.729,0,8,1.000,3,978,3.45,57.1,2,0,0,0,3,0,22,1.38,253,172,50,0,0,629,.640,2,0,3,0,90,1.03,1.000,17.06,13,1.77,7.22,4.08,8.32,5.02,1.10,25,4,0,0,5,,,,,,,
