,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
683021,Michael Stefanic,24,18,31,30,0,61,1.000,2.90,4.43,124.0,21,5,0,0,20,16,5,2,0,0,12,5,0,12,2,.203,59,.288,.237,.525,0,0,.---,1,245,67,14,0,26,1,0,.255,1.25,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545361,Mike Trout,7,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,49,119,81,25,2,38,136,51,7,115,6,.275,418,.361,.617,.978,0,1,1.000,6,2016,476,258,78,143,0,1,.314,0.41,0,11.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663776,Patrick Sandoval,26,26,13,7,0,20,1.000,0.77,1.27,142.2,26,1,0,0,148,120,56,19,3,8,145,59,0,134,5,.248,540,.326,.339,.665,2,3,.600,14,2359,,183,,,3,4,,1.23,1,,3.03,142.2,6,9,0,0,0,0,48,1.35,612,428,26,1,1,1509,.640,5,0,5,2,.400,16.54,0,2.46,9.15,3.72,8.45,3.53,0.50,0,0,,
672282,Reid Detmers,24,24,12,2,2,16,.875,0.58,1.02,123.0,24,0,0,1,103,141,55,25,2,13,113,45,1,106,8,.233,455,.309,.382,.691,4,13,.765,9,2088,,174,,,1,7,,0.73,0,,3.88,123.0,6,6,0,0,0,0,53,1.23,516,369,24,1,1,1338,.640,8,0,2,2,.500,16.98,0,2.51,8.27,3.29,7.76,4.02,0.95,0,0,,
642239,Rob Zastryzny,1,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,.250,4,.250,.750,1.000,0,1,1.000,0,21,,3,,,0,0,,1.00,0,,9.00,1.0,0,0,0,0,0,0,1,1.00,4,3,1,0,0,14,.670,0,0,0,0,.---,21.00,0,-.--,9.00,0.00,9.00,9.00,0.00,1,0,,
572193,Ryan Tepera,57,0,3,1,0,4,1.000,0.07,0.65,55.0,57,0,0,0,54,63,26,8,0,7,44,18,2,41,2,.205,200,.276,.350,.626,1,6,.857,6,862,,70,,,1,1,,0.86,0,,3.76,55.0,5,3,5,10,17,5,23,1.07,222,165,57,0,0,516,.600,2,0,5,0,.625,15.67,10,2.44,7.20,2.95,6.71,4.25,1.15,21,9,,
660271,Shohei Ohtani,27,27,0,0,0,0,.000,0.00,-.--,0.0,146,0,0,0,124,137,44,22,2,14,213,43,0,123,2,.207,595,.262,.321,.583,1,4,.800,10,2560,639,191,94,182,0,2,.317,0.91,1,16.50,2.35,161.0,15,8,0,0,0,0,42,1.03,643,483,27,0,0,1678,.660,2,0,14,0,.652,15.90,0,4.95,11.91,2.40,6.88,2.46,0.78,0,0,,
621493,Taylor Ward,2,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,88,139,70,18,2,23,116,60,0,132,4,.281,470,.364,.474,.838,3,5,.625,4,2209,539,223,62,172,0,5,.324,0.63,0,20.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656353,Tucker Davidson,4,3,3,0,0,3,1.000,0.75,1.80,15.1,4,0,0,0,16,19,11,2,1,0,10,13,0,15,1,.254,59,.392,.322,.714,0,2,1.000,1,280,,19,,,0,1,,0.84,0,,6.46,15.1,1,2,0,0,0,0,11,1.83,74,46,4,0,0,165,.590,1,0,0,0,.333,18.26,1,0.77,5.87,7.63,8.80,6.46,0.00,2,1,,
592848,Zack Weiss,9,0,0,1,1,2,.500,0.11,0.82,11.0,9,0,0,1,7,11,3,1,0,1,15,7,2,4,1,.108,37,.267,.216,.483,0,1,1.000,0,173,,8,,,0,0,,0.64,0,,2.45,11.0,0,0,0,0,0,0,3,1.00,45,33,9,0,0,102,.590,1,0,1,0,.---,15.73,5,2.14,12.27,5.73,3.27,2.45,0.82,6,4,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
666969,Adolis Garcia,149,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,113,155,86,31,5,26,174,40,2,145,5,.250,581,.301,.454,.755,5,25,.833,7,2441,632,264,97,256,0,6,.307,0.73,0,22.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656271,Brock Burke,51,0,7,2,0,9,1.000,0.18,1.00,81.0,51,2,0,0,67,79,23,14,1,8,89,24,1,59,1,.203,291,.266,.340,.606,2,2,.500,7,1302,,99,,,3,0,,0.85,0,,1.78,81.0,7,4,0,4,9,4,16,1.02,319,243,51,0,0,836,.640,1,1,2,0,.636,16.07,5,3.71,9.89,2.67,6.56,2.56,0.89,11,2,,
669352,Bubba Thompson,48,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,31,29,17,4,0,1,49,7,0,42,2,.282,149,.323,.329,.652,3,18,.857,1,567,160,49,8,48,2,0,.414,1.07,0,149.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518586,Charlie Culberson,69,0,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,36,21,18,6,0,1,30,5,0,28,0,.252,111,.284,.333,.617,3,2,.400,5,425,120,37,11,44,4,0,.338,1.71,0,111.00,0.00,2.0,0,0,0,0,0,0,0,1.00,8,6,2,0,0,17,.610,0,0,0,0,.---,14.00,2,0.00,0.00,4.50,4.50,0.00,0.00,0,0,,
666142,Cole Ragans,8,8,0,1,0,1,1.000,0.13,0.26,35.0,8,0,0,0,31,44,23,5,2,6,25,15,0,39,0,.281,139,.351,.475,.826,2,3,.600,5,635,,66,,,0,0,,0.70,0,,5.40,35.0,0,3,0,0,0,0,21,1.54,154,105,8,0,0,393,.620,0,0,2,0,.000,18.14,0,1.67,6.43,3.86,10.03,5.91,1.54,0,0,,
608369,Corey Seager,146,7,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,164,174,87,23,1,32,99,57,7,141,7,.246,573,.319,.457,.776,0,3,1.000,14,2199,642,262,81,208,0,5,.244,0.94,0,17.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642701,Dennis Santana,60,1,7,1,1,9,.889,0.13,1.29,56.0,60,1,0,1,62,53,39,13,0,2,51,26,1,50,4,.236,212,.325,.325,.650,0,2,1.000,6,951,,69,,,0,4,,1.17,0,,5.46,56.0,3,8,1,3,19,2,34,1.36,246,168,60,0,0,586,.620,4,0,3,1,.273,16.98,12,1.96,8.20,4.18,8.04,6.27,0.32,38,9,,
657248,Glenn Otto,25,25,7,8,2,17,.882,0.60,1.10,123.2,25,0,0,2,124,139,69,14,2,18,95,59,0,107,13,.233,459,.334,.390,.724,2,16,.889,10,2061,,179,,,1,5,,0.89,1,,4.73,123.2,6,9,0,0,0,0,65,1.34,538,371,25,0,0,1252,.610,13,0,5,0,.400,16.67,0,1.61,6.91,4.29,7.79,5.02,1.31,0,0,,
622786,Jesus Tinoco,14,1,2,1,0,3,1.000,0.21,1.59,17.2,14,1,0,0,15,23,3,0,1,1,15,8,0,8,0,.133,60,.232,.217,.449,0,2,1.000,1,298,,13,,,0,1,,0.65,0,,1.53,17.2,0,0,0,0,4,0,3,0.91,69,53,14,0,0,194,.650,0,0,0,0,.---,16.87,2,1.88,7.64,4.08,4.08,1.53,0.51,10,3,,
669618,Joe Barlow,34,0,2,1,0,3,1.000,0.09,0.79,34.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,3.97,34.0,3,1,13,17,0,4,15,1.12,141,102,34,0,0,348,.650,4,0,0,0,.750,15.71,25,2.25,7.15,3.18,6.88,4.76,1.32,2,0,,
667463,John King,38,0,5,1,0,6,1.000,0.16,1.13,48.1,38,0,0,0,79,32,26,6,1,5,29,13,3,55,1,.285,193,.332,.404,.736,0,4,1.000,6,713,,78,,,1,1,,2.47,0,,3.91,48.1,1,4,0,5,8,5,21,1.41,209,145,38,0,0,469,.660,1,0,2,0,.200,14.75,5,2.23,5.40,2.42,10.24,4.84,0.93,13,6,,
592351,Jon Gray,23,23,8,5,0,13,1.000,0.57,0.97,121.1,23,2,0,0,109,113,58,17,2,15,131,39,0,101,6,.224,450,.293,.371,.664,2,14,.875,11,1983,,167,,,0,4,,0.96,0,,3.93,121.1,7,7,0,0,0,0,53,1.15,499,364,23,0,0,1313,.660,6,2,4,0,.500,16.34,0,3.36,9.72,2.89,7.49,4.30,1.11,0,0,,
641680,Jonah Heim,123,4,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,100,123,50,20,1,15,85,41,0,89,1,.225,395,.298,.395,.693,0,2,1.000,10,1720,439,156,47,174,0,2,.249,0.81,0,26.33,,,,,,,,,,,,,,,,,,,,40,0,,,,,,,,,,,,3,3.92
642546,Jonathan Hernandez,26,0,1,1,1,3,.667,0.08,0.67,27.1,26,0,0,0,39,15,11,4,0,0,25,16,3,23,1,.228,101,.339,.267,.606,2,0,.000,2,467,,27,,,1,0,,2.60,0,,2.30,27.1,2,2,4,5,3,1,7,1.43,119,82,26,0,0,277,.590,1,1,5,0,.500,17.09,15,1.56,8.23,5.27,7.57,3.62,0.00,0,0,,
600917,Jose Leclerc,39,0,1,1,0,2,1.000,0.05,0.38,47.2,39,0,0,0,29,58,17,10,0,5,54,21,0,33,3,.192,172,.288,.337,.625,0,4,1.000,2,782,,58,,,0,2,,0.50,0,,2.83,47.2,0,3,7,9,4,2,15,1.13,198,143,39,0,0,472,.600,3,0,2,0,.000,16.41,20,2.57,10.20,3.97,6.23,3.21,0.94,18,8,,
669701,H. Smith,5,2,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,44,72,23,4,0,2,44,24,0,39,7,.201,194,.307,.253,.560,3,4,.571,1,939,230,49,16,65,2,3,.245,0.61,0,97.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673962,Josh Jung,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,15,11,8,4,0,5,31,4,0,16,0,.219,73,.260,.479,.739,0,2,1.000,2,298,77,35,12,34,0,0,.297,1.36,0,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608700,Kevin Plawecki,2,0,0,15,1,16,.938,7.50,7.50,18.0,2,0,0,1,1,2,0,0,0,0,3,0,0,2,0,.250,8,.250,.250,.500,0,0,.---,1,30,8,2,1,7,0,0,.400,0.50,0,-.--,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,12,.670,0,0,0,0,.---,18.00,1,-.--,0.00,0.00,9.00,0.00,0.00,0,0,0,6.00
594777,Kole Calhoun,120,15,0,0,0,0,.000,0.00,-.--,0.0,20,0,0,0,79,95,36,14,1,12,132,26,0,76,6,.201,379,.261,.338,.599,2,3,.600,6,1657,414,128,48,155,0,3,.269,0.83,0,31.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665750,Leody Taveras,93,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,65,77,37,13,2,4,82,20,0,78,2,.262,298,.310,.359,.669,5,10,.667,2,1206,324,107,32,127,1,3,.344,0.84,0,74.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543760,Marcus Semien,154,13,43,24,2,69,.971,3.94,4.71,128.0,17,7,0,0,131,235,99,31,5,26,112,52,0,160,4,.255,628,.311,.444,.755,7,24,.774,7,2658,694,279,82,213,0,10,.268,0.56,0,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664029,Mark Mathias,6,5,10,10,0,20,1.000,3.33,4.62,39.0,6,1,0,0,5,6,2,0,0,1,4,0,0,2,0,.125,16,.118,.313,.431,0,1,1.000,0,63,17,5,4,6,0,1,.083,0.83,0,16.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527048,Martin Perez,31,31,19,6,2,27,.926,0.81,1.18,190.1,31,1,0,2,217,170,69,37,0,11,167,64,0,173,6,.240,720,.306,.338,.644,1,10,.909,17,2902,,243,,,4,3,,1.28,1,,2.93,190.1,12,7,0,0,0,0,62,1.25,798,571,31,1,1,1841,.630,6,2,6,1,.632,15.25,0,2.61,7.90,3.03,8.18,3.26,0.52,0,0,,
519043,Matt Moore,60,0,2,2,0,4,1.000,0.07,0.51,71.0,60,0,0,0,61,67,20,8,3,3,79,37,2,48,1,.190,252,.294,.282,.576,2,8,.800,6,1201,,71,,,0,3,,0.91,0,,2.03,71.0,5,2,3,4,14,1,16,1.20,293,213,60,0,0,784,.650,1,0,8,1,.714,16.92,15,2.14,10.01,4.69,6.08,2.54,0.38,21,7,,
663993,Nathaniel Lowe,150,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,147,113,71,26,3,26,139,44,2,174,4,.304,573,.357,.496,.853,2,2,.500,10,2428,621,284,74,215,0,0,.363,1.30,0,22.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669087,Sam Huff,40,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,24,21,8,3,0,4,39,10,1,28,0,.250,112,.311,.384,.695,0,1,1.000,1,462,122,43,10,35,0,0,.348,1.14,0,28.00,,,,,,,,,,,,,,,,,,,,13,0,,,,,,,,,,,,5,5.09
621368,Taylor Hearn,29,13,3,2,1,6,.833,0.17,0.47,95.0,29,0,0,1,77,109,59,28,1,11,94,41,0,104,3,.272,382,.346,.437,.783,2,3,.600,3,1706,,167,,,0,2,,0.71,0,,5.31,95.0,6,8,1,2,1,1,56,1.53,428,285,29,0,0,1091,.640,3,0,3,1,.429,17.96,2,2.29,8.91,3.88,9.85,5.59,1.04,4,1,,
668338,Tyson Miller,3,1,1,0,0,1,1.000,0.33,1.50,6.2,3,0,0,0,11,6,7,2,0,0,3,5,0,7,1,.259,27,.394,.333,.727,0,2,1.000,0,140,,9,,,0,0,,1.83,0,,8.10,6.2,1,1,0,0,0,0,6,1.80,33,20,3,0,0,84,.600,1,0,0,0,.500,21.00,0,0.60,4.05,6.75,9.45,9.45,0.00,0,0,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
640462,A.J. Puk,59,0,6,0,1,7,.857,0.10,0.86,63.1,59,1,0,0,53,59,27,10,1,7,73,20,1,51,10,.218,234,.307,.359,.666,0,7,1.000,5,1022,,84,,,2,0,,0.90,1,,3.27,63.1,3,3,4,9,20,5,23,1.12,267,190,59,0,0,671,.660,10,1,6,0,.500,16.14,8,3.65,10.37,2.84,7.25,3.84,0.99,22,7,,
661309,Adrian Martinez,11,11,2,1,0,3,1.000,0.27,0.51,53.1,11,1,0,0,52,56,38,5,1,13,48,17,0,62,3,.288,215,.345,.502,.847,1,3,.750,5,934,,108,,,0,3,,0.93,0,,6.08,53.1,4,6,0,0,0,0,36,1.48,238,160,11,0,0,600,.640,3,1,6,0,.400,17.51,0,2.82,8.10,2.87,10.46,6.41,2.19,0,0,,
643493,Austin Pruitt,36,1,4,6,0,10,1.000,0.28,1.73,52.2,36,0,0,0,63,59,29,11,0,11,36,8,0,47,1,.232,203,.262,.448,.710,2,3,.600,1,777,,91,,,0,2,,1.07,0,,4.44,52.2,0,1,1,3,2,2,26,1.04,214,158,36,0,0,519,.670,1,0,0,0,.000,14.75,14,4.50,6.15,1.37,8.03,4.96,1.88,11,4,,
640461,Chad Pinder,12,11,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,0,2,3,1,0,0,0,2,0,2,1,.500,4,.714,.750,1.464,0,0,.---,0,26,367,3,42,139,0,0,.304,0.00,0,29.08,27.00,1.0,0,0,0,0,0,0,3,4.00,7,3,1,0,0,12,.460,1,0,0,0,.---,26.00,1,0.00,0.00,18.00,18.00,27.00,0.00,0,0,,
608344,Cole Irvin,29,29,8,6,1,15,.933,0.48,0.72,175.0,29,2,0,0,164,219,87,32,3,25,123,36,3,170,5,.253,671,.295,.422,.717,2,0,.000,16,2523,,283,,,1,4,,0.75,0,,4.11,175.0,9,13,0,0,0,0,80,1.18,717,525,29,0,0,1716,.680,5,0,3,1,.409,14.42,0,3.42,6.33,1.85,8.74,4.47,1.29,0,0,,
621079,Collin Wiles,4,0,0,1,0,1,1.000,0.25,1.00,9.2,4,0,0,0,14,4,6,2,1,1,9,2,0,11,1,.289,38,.341,.474,.815,0,1,1.000,2,154,,18,,,0,0,,3.50,0,,4.66,9.2,0,0,0,0,0,0,5,1.34,41,29,4,0,0,98,.640,1,0,0,0,.---,15.93,1,4.50,8.38,1.86,10.24,5.59,0.93,2,0,,
668843,Conner Capel,9,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,6,7,1,0,0,1,2,1,0,3,0,.176,17,.211,.353,.564,0,0,.---,0,72,19,6,2,7,0,1,.133,0.86,0,17.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665506,Cristian Pache,86,67,1,192,1,194,.995,2.27,2.83,614.2,85,0,0,0,83,45,17,5,2,2,68,14,0,37,1,.160,231,.211,.225,.436,2,1,.333,5,882,248,52,16,97,2,0,.217,1.84,0,115.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660650,Dermis Garcia,33,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,15,15,12,6,0,5,46,8,0,23,1,.232,99,.296,.444,.740,0,0,.---,1,468,108,44,20,41,0,0,.375,1.00,0,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642758,Domingo Acevedo,67,0,2,3,2,7,.714,0.07,0.69,65.0,67,0,0,2,64,70,24,11,1,8,55,16,3,47,3,.202,233,.261,.361,.622,0,4,1.000,7,959,,84,,,2,1,,0.91,0,,3.32,65.0,3,3,4,7,20,3,24,0.97,255,195,67,0,0,641,.670,3,1,1,0,.500,14.75,10,3.44,7.62,2.22,6.51,3.32,1.11,30,10,,
676391,Ernie Clement,2,0,2,1,0,3,1.000,3.00,3.00,9.0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,.000,5,.000,.000,.000,0,0,.---,0,11,5,0,0,3,0,0,.000,0.25,0,-.--,18.00,2.0,0,0,0,0,0,0,4,3.00,11,6,2,0,0,26,.620,0,0,1,0,.---,21.00,2,-.--,0.00,0.00,27.00,18.00,9.00,0,0,,
676664,JP Sears,7,2,1,0,0,1,1.000,0.14,0.41,22.0,7,0,0,0,22,26,5,3,0,1,15,5,0,14,1,.184,76,.241,.263,.504,1,2,.667,1,311,,20,,,0,1,,0.85,0,,2.05,22.0,3,0,0,0,0,0,5,0.86,83,66,7,0,0,208,.670,1,0,0,0,1.000,14.14,1,3.00,6.14,2.05,5.73,2.05,0.41,2,0,,
621076,James Kaprielian,26,25,6,9,1,16,.938,0.60,1.05,128.0,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,4.43,128.0,4,9,0,0,0,0,63,1.38,556,384,25,0,0,1357,.630,5,0,2,0,.308,16.71,0,1.60,6.40,4.01,8.44,4.78,1.13,0,0,,
657649,Jared Koenig,9,5,3,0,1,4,.750,0.33,0.77,35.1,9,0,0,0,47,39,25,10,1,4,19,15,0,40,5,.282,142,.366,.451,.817,1,0,.000,2,611,,64,,,1,2,,1.21,0,,6.37,35.1,1,3,0,0,0,0,25,1.56,165,106,9,0,0,375,.610,5,1,4,0,.250,17.29,4,1.27,4.84,3.82,10.19,6.37,1.02,0,0,,
681146,Jonah Bride,54,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,43,50,14,4,0,1,30,18,0,32,4,.209,153,.307,.255,.562,0,1,1.000,4,750,177,39,6,67,1,1,.252,0.86,0,153.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672478,Jordan Diaz,10,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,12,4,3,2,0,0,4,1,0,10,0,.333,30,.355,.400,.755,0,0,.---,1,88,31,12,0,8,0,0,.385,3.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686610,Ken Waldichuk,5,5,1,1,0,2,1.000,0.40,0.82,22.2,5,0,0,0,18,27,18,9,1,5,21,7,0,26,3,.286,91,.353,.571,.924,0,1,1.000,2,390,,52,,,0,1,,0.67,0,,7.15,22.2,1,2,0,0,0,0,18,1.46,102,68,5,0,0,254,.650,3,0,1,0,.333,17.21,0,3.00,8.34,2.78,10.32,7.15,1.99,0,0,,
669912,Kirby Snead,44,0,6,1,1,8,.875,0.16,1.50,42.1,44,1,0,0,40,48,29,16,0,5,34,22,3,54,2,.312,173,.392,.491,.883,2,7,.778,4,746,,85,,,1,2,,0.83,0,,6.17,42.1,1,1,0,2,5,2,29,1.80,200,127,44,0,0,469,.630,2,0,3,2,.500,17.62,12,1.55,7.23,4.68,11.48,6.17,1.06,25,6,,
669397,Nick Allen,94,51,172,59,5,236,.979,4.28,4.65,447.0,54,35,0,2,93,70,29,13,0,3,62,18,0,59,1,.212,278,.263,.291,.554,2,3,.600,5,1078,303,81,16,109,6,0,.263,1.33,0,92.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650204,Norge Ruiz,13,0,1,1,0,2,1.000,0.15,1.00,18.1,13,0,0,0,15,21,14,3,0,3,18,7,0,27,2,.342,79,.400,.494,.894,0,1,1.000,1,352,,39,,,0,2,,0.71,0,,6.38,18.1,0,1,0,1,0,1,13,1.85,90,55,13,0,0,222,.630,2,0,2,0,.000,19.20,6,2.57,8.84,3.44,13.25,6.87,1.47,8,2,,
572125,Sam Selman,15,0,2,3,0,5,1.000,0.33,2.65,17.1,15,0,0,0,12,22,7,3,0,3,16,4,0,13,0,.206,63,.254,.397,.651,1,1,.500,1,273,,25,,,0,0,,0.55,0,,3.63,17.1,0,0,0,1,0,1,7,0.98,67,52,15,0,0,175,.640,0,0,0,0,.---,15.75,6,4.00,8.31,2.08,6.75,3.63,1.56,11,5,,
669221,Sean Murphy,28,28,0,0,0,0,.000,0.00,-.--,0.0,28,0,0,0,141,137,67,37,2,18,120,54,2,130,13,.249,523,.331,.430,.761,19,42,.689,14,2312,596,225,66,190,0,5,.287,1.03,2,29.06,,,,,,,,,,,,,,,,,,,,33,2,,,,,,,,,,,,1,4.73
664913,Seth Brown,144,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,98,129,53,26,2,25,142,47,2,110,3,.230,478,.302,.450,.752,1,10,.909,7,2112,529,215,67,202,0,1,.272,0.76,0,19.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669127,Shea Langeliers,34,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,24,26,11,10,1,3,50,4,0,27,0,.216,125,.237,.384,.621,0,0,.---,4,500,131,48,15,47,0,2,.324,0.92,0,41.67,,,,,,,,,,,,,,,,,,,,8,0,,,,,,,,,,,,0,5.38
519390,Stephen Vogt,26,17,0,0,0,0,.000,0.00,-.--,0.0,26,0,0,0,31,65,16,4,1,6,44,16,0,26,2,.160,162,.239,.309,.548,3,11,.786,4,686,184,50,22,67,0,4,.172,0.48,0,27.00,,,,,,,,,,,,,,,,,,,,9,0,,,,,,,,,,,,0,4.09
643393,Tony Kemp,2,2,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,144,165,58,23,2,7,67,44,0,112,8,.233,480,.307,.333,.640,1,11,.917,5,1996,540,160,45,137,5,3,.257,0.87,0,68.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664202,Tyler Cyr,1,0,0,0,0,0,.000,0.00,0.00,0.1,1,0,0,0,0,1,1,1,0,1,0,0,0,2,0,.667,3,.667,2.000,2.667,0,0,.---,0,9,,6,,,0,0,,0.00,0,,27.00,0.1,0,0,0,0,0,0,1,6.00,3,1,1,0,0,4,.440,0,0,0,0,.---,27.00,1,-.--,0.00,0.00,54.00,27.00,27.00,0,0,,
605353,Vimael Machin,71,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,60,66,26,12,0,1,43,25,0,49,2,.228,215,.310,.298,.608,1,1,.500,6,975,245,64,13,74,0,3,.276,0.91,0,215.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
543305,Aaron Hicks,125,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,85,104,52,9,2,8,101,58,3,83,4,.224,370,.334,.324,.658,3,10,.769,10,1925,435,120,40,177,1,2,.285,0.82,0,46.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592450,Aaron Judge,151,23,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,108,109,130,28,0,61,167,106,18,173,5,.313,552,.425,.696,1.121,3,16,.842,14,2800,672,384,130,204,0,5,.340,0.99,4,9.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519203,Anthony Rizzo,125,9,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,95,155,75,21,1,32,97,57,6,102,21,.228,447,.342,.494,.836,5,6,.545,13,2031,527,221,75,216,0,2,.219,0.61,0,13.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547973,Aroldis Chapman,40,0,5,1,0,6,1.000,0.15,1.59,34.0,40,0,0,0,23,37,16,5,0,4,40,25,0,22,1,.183,120,.324,.325,.649,3,2,.400,1,624,,39,,,0,2,,0.62,1,,4.24,34.0,3,3,9,9,1,0,16,1.38,149,102,40,0,0,376,.600,1,0,6,2,.500,18.35,19,1.60,10.59,6.62,5.82,4.24,1.06,5,2,,
657376,Clarke Schmidt,27,3,5,4,0,9,1.000,0.33,1.50,54.2,27,1,0,0,46,56,23,10,0,5,54,22,3,46,2,.232,198,.314,.359,.673,2,1,.333,3,889,0,71,0,0,3,1,.---,0.82,0,-.--,3.29,54.2,5,5,2,3,4,1,20,1.24,226,164,27,0,0,583,.660,2,0,0,0,.500,16.26,5,2.45,8.89,3.62,7.57,3.79,0.82,12,3,,
