,playername,gamesPlayed,gamesStarted,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,totalBases,groundOutsToAirouts,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,catchersInterference,sacBunts,sacFlies,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,plateAppearances,rbi,leftOnBase,babip,atBatsPerHomeRun,passedBall,catcherERA
605135,Chris Bassitt,25,25,170,133,59,22,1,15,143,40,0,137,11,.236,581,.297,.355,.652,3,6,.667,17,2457,3.32,154.1,12,7,0,0,0,0,57,1.15,635,463,25,0,0,1616,.660,11,1,3,1,206,1.28,.632,15.92,0,3.58,8.34,2.33,7.99,3.44,0.87,0,0,1,0,2,15,11,0,26,1.000,1.04,1.52,154.1,25,3,0,0,,,,,,,
596129,Daniel Vogelbach,5,0,59,58,29,10,1,12,67,40,1,54,0,.228,237,.338,.430,.768,0,0,.---,8,1230,,,,,,,,,,,,,,,,,,,,,,102,1.02,,,,,,,,,,,,0,0,1,1,5,1,7,.857,1.20,10.80,5.0,5,1,0,0,278,34,95,.264,19.75,,
573131,Darin Ruf,3,3,63,63,46,9,0,11,85,40,0,58,5,.216,268,.328,.373,.701,0,2,1.000,8,1303,0.00,2.0,0,0,0,0,0,0,0,0.50,7,6,1,0,0,10,.710,0,0,0,0,100,1.00,.---,7.00,1,-.--,0.00,0.00,4.50,0.00,0.00,0,0,0,0,1,0,3,0,3,1.000,1.00,1.23,22.0,3,0,0,0,314,38,104,.272,24.36,,
656849,David Peterson,20,16,88,67,37,15,0,9,104,40,0,75,7,.227,330,.321,.355,.676,0,1,1.000,9,1594,3.21,89.2,7,3,0,1,0,1,32,1.28,381,269,20,0,0,954,.600,7,0,2,2,117,1.31,.700,17.78,0,2.60,10.44,4.01,7.53,3.71,0.90,2,0,0,1,3,10,1,3,14,.786,0.55,1.11,89.2,20,1,0,2,,,,,,,
571918,Deven Marrero,1,0,1,1,0,0,0,0,2,0,0,0,0,.000,4,.000,.000,.000,0,1,1.000,0,15,,,,,,,,,,,,,,,,,,,,,,0,1.00,,,,,,,,,,,,0,0,0,1,0,0,1,1.000,1.00,4.50,2.0,1,0,0,0,4,0,1,.000,-.--,,
500871,Eduardo Escobar,6,5,72,134,41,22,3,12,104,28,1,84,1,.216,389,.267,.380,.647,2,0,.000,2,1633,,,,,,,,,,,,,,,,,,,,,,148,0.54,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,6,0,0,0,423,44,214,.259,32.42,,
621242,Edwin Diaz,53,0,28,27,9,2,0,3,101,17,1,31,2,.168,185,.243,.227,.470,1,7,.875,3,821,1.52,53.1,3,1,29,32,4,3,9,0.90,206,160,53,0,0,563,.690,2,0,2,0,42,1.04,.750,15.39,42,5.94,17.04,2.87,5.23,1.52,0.51,6,2,0,0,2,1,3,1,5,.800,0.08,0.68,53.1,53,0,0,1,0,0,0,.---,-.--,,
596019,Francisco Lindor,2,2,122,145,81,18,4,21,109,54,2,136,9,.269,506,.346,.445,.791,4,15,.789,5,2337,,,,,,,,,,,,,,,,,,,,,,225,0.84,,,,,,,,,,,,0,0,6,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,575,86,223,.301,24.10,,
594798,Jacob deGrom,6,6,20,33,8,3,0,3,55,3,0,17,0,.136,125,.156,.232,.388,0,3,1.000,0,486,1.98,36.1,4,1,0,0,0,0,8,0.55,128,109,6,0,0,345,.710,0,0,0,0,29,0.61,.800,13.38,0,18.33,13.62,0.74,4.21,1.98,0.74,0,0,0,0,0,0,2,0,2,1.000,0.33,0.50,36.1,6,0,0,0,,,,,,,
543510,James McCann,1,0,29,42,12,5,0,2,34,5,0,24,4,.189,127,.239,.276,.515,6,20,.769,4,519,,,,,,,,,,,,,,,,,,,,14,0,35,0.69,,,,,,,,,,,,2,0,2,0,1,0,1,1.000,1.00,4.50,2.0,1,0,0,0,138,13,48,.237,63.50,1,3.19
643446,Jeff McNeil,4,3,103,133,55,34,1,7,55,28,0,133,7,.315,422,.366,.450,.816,0,2,1.000,4,1629,,,,,,,,,,,,,,,,,,,,,,190,0.77,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,459,49,184,.348,60.29,,
570257,Joely Rodriguez,44,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,5.17,38.1,0,4,0,0,9,0,22,1.54,171,115,44,0,0,428,.640,1,0,0,0,0,-.--,.000,17.48,5,1.79,10.10,5.63,8.22,5.87,0.47,15,3,0,0,0,1,0,1,2,.500,0.02,0.24,38.1,44,0,0,0,0,0,0,.---,-.--,,
592192,Mark Canha,3,0,98,92,57,19,0,11,73,41,1,98,17,.273,359,.372,.418,.790,1,2,.667,3,1763,,,,,,,,,,,,,,,,,,,,,,150,1.07,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,419,52,166,.314,32.64,,
453286,Max Scherzer,19,19,66,144,33,16,0,9,148,22,0,92,11,.208,443,.260,.305,.565,3,4,.571,8,1840,2.27,122.2,9,4,0,0,0,0,31,0.93,483,368,19,0,0,1257,.680,11,0,0,0,135,0.46,.692,15.00,0,6.73,10.86,1.61,6.75,2.42,0.66,0,0,0,3,4,10,5,0,15,1.000,0.79,1.11,122.2,19,0,0,0,,,,,,,
571710,Mychal Givens,13,0,14,10,12,6,0,3,10,3,0,18,1,.353,51,.393,.647,1.040,1,0,.000,1,215,8.03,12.1,0,1,0,1,1,1,11,1.70,56,37,13,0,0,137,.640,1,0,1,1,33,1.40,.000,17.43,6,3.33,7.30,2.19,13.14,8.76,2.19,5,3,0,0,1,5,0,0,5,1.000,0.38,3.75,12.1,13,0,0,0,,,,,,,
624413,Pete Alonso,25,25,105,150,72,23,0,31,111,52,14,132,10,.269,490,.346,.506,.852,1,3,.750,14,2062,,,,,,,,,,,,,,,,,,,,,,248,0.70,,,,,,,,,,,,0,0,8,0,0,0,0,.000,0.00,-.--,0.0,25,0,0,0,560,105,238,.284,15.81,,
607625,Seth Lugo,51,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.14,51.2,3,2,3,6,16,3,18,1.22,216,155,51,0,0,528,.620,1,0,2,0,0,-.--,.600,16.51,17,3.06,9.06,2.96,8.01,3.14,0.87,22,10,0,0,0,5,3,0,8,1.000,0.16,1.41,51.2,51,0,0,0,0,0,0,.---,-.--,,
516782,Starling Marte,1,0,136,89,76,24,5,16,95,26,0,134,12,.295,454,.350,.476,.826,9,18,.667,18,1872,,,,,,,,,,,,,,,,,,,,,,216,1.53,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,492,63,189,.344,28.38,,
592836,Taijuan Walker,23,23,140,119,48,21,1,10,93,38,1,111,6,.240,462,.306,.355,.661,2,8,.800,12,1969,3.45,122.2,10,3,0,0,0,0,47,1.21,507,368,23,0,0,1253,.640,6,0,0,4,164,1.18,.769,16.05,0,2.45,6.82,2.79,8.14,3.52,0.73,0,0,0,0,1,18,13,2,33,.939,1.35,2.29,122.2,23,0,0,2,,,,,,,
605253,Terrance Gore,1,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,1,1.000,0,0,,,,,,,,,,,,,,,,,,,,,,0,-.--,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,0,0,0,.---,-.--,,
621512,Tomas Nido,78,70,76,49,21,10,0,0,63,13,0,50,1,.222,225,.267,.267,.534,10,45,.818,9,860,,,,,,,,,,,,,,,,,,,,10,3,60,1.55,,,,,,,,,,,,2,12,1,21,686,4,711,.994,9.06,10.16,626.1,78,1,0,2,252,19,125,.307,-.--,3,3.51
488984,Tommy Hunter,12,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.40,15.0,0,1,0,0,1,0,4,1.27,64,45,12,0,0,170,.710,0,0,1,0,0,-.--,.000,16.07,5,5.33,9.60,1.80,9.60,3.60,1.80,3,1,0,0,0,2,1,0,3,1.000,0.25,1.80,15.0,12,0,0,0,0,0,0,.---,-.--,,
543507,Trevor May,18,0,11,23,12,3,0,4,19,6,0,21,0,.284,74,.338,.486,.824,0,2,1.000,0,322,6.11,17.2,2,0,1,1,5,0,12,1.53,80,53,18,0,0,205,.640,0,0,0,0,36,0.48,1.000,18.23,4,3.17,9.68,3.06,10.70,6.11,2.04,3,0,0,0,0,1,0,0,1,1.000,0.06,0.53,17.2,18,0,0,0,,,,,,,
592866,Trevor Williams,23,9,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,2.84,69.2,2,5,1,2,1,1,22,1.18,286,209,23,0,0,697,.640,2,0,0,0,0,-.--,.286,15.65,5,3.21,7.88,2.45,8.14,3.10,1.16,10,8,0,0,0,3,4,0,7,1.000,0.30,0.91,69.2,23,0,0,0,0,0,0,.---,-.--,,
571980,Tyler Naquin,14,11,11,15,9,2,2,3,19,3,0,13,0,.224,58,.262,.483,.745,0,1,1.000,1,246,,,,,,,,,,,,,,,,,,,,,,28,0.73,,,,,,,,,,,,0,0,0,0,19,1,20,.950,1.36,1.78,96.0,14,0,0,0,61,7,31,.278,19.33,,
676265,,8,4,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,,,,,,,
621345,A.J. Minter,60,0,36,52,19,10,0,4,74,10,0,41,3,.207,198,.252,.318,.570,2,6,.750,3,894,2.28,55.1,5,4,5,9,24,4,14,0.92,216,166,60,0,0,597,.670,3,0,2,1,63,0.69,.556,16.16,11,7.40,12.04,1.63,6.67,3.09,0.65,20,6,0,2,3,2,1,0,3,1.000,0.05,0.49,55.1,60,0,0,0,,,,,,,
663586,Austin Riley,130,129,103,126,77,36,2,33,135,43,1,147,13,.289,508,.358,.563,.921,0,2,1.000,9,2153,,,,,,,,,,,,,,,,,,,,,,286,0.82,,,,,,,,,,,,0,0,3,236,80,12,328,.963,2.43,2.46,1157.2,130,17,0,5,567,86,224,.332,15.39,,
450203,Charlie Morton,25,25,111,127,66,19,2,20,168,50,0,117,15,.226,518,.310,.386,.696,1,10,.909,11,2352,4.10,140.1,6,5,0,0,0,0,64,1.19,588,421,25,0,0,1496,.640,15,0,2,3,200,0.87,.545,16.76,0,3.36,10.77,3.21,7.50,4.23,1.28,0,0,0,1,4,13,5,1,19,.947,0.72,1.16,140.1,25,1,0,1,,,,,,,
543521,Collin McHugh,45,0,46,59,17,7,0,4,58,11,1,41,5,.203,202,.259,.297,.556,0,1,1.000,4,879,2.73,56.0,2,2,0,5,10,5,17,0.93,220,168,45,0,0,582,.660,5,0,2,0,60,0.78,.500,15.70,3,5.27,9.32,1.77,6.59,2.73,0.64,30,9,0,0,2,2,5,0,7,1.000,0.16,1.13,56.0,45,1,0,0,,,,,,,
621020,Dansby Swanson,132,132,90,132,85,29,1,17,150,42,0,148,3,.286,517,.342,.445,.787,7,16,.696,8,2256,,,,,,,,,,,,,,,,,,,,,,230,0.68,,,,,,,,,,,,0,0,3,334,153,8,495,.984,3.69,3.72,1177.2,132,67,0,5,565,78,178,.371,30.41,,
571670,Dylan Lee,41,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,3.76,38.1,0,2,3,5,6,2,16,1.30,162,115,41,0,0,423,.670,0,0,1,0,0,-.--,.000,16.51,11,3.00,7.75,2.58,9.16,4.70,0.94,7,1,0,0,0,3,0,0,3,1.000,0.07,0.71,38.1,41,0,0,0,0,0,0,.---,-.--,,
592696,Eddie Rosario,8,7,48,53,18,8,1,4,54,15,0,35,0,.186,188,.244,.303,.547,0,3,1.000,3,774,,,,,,,,,,,,,,,,,,,,,,57,0.91,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,205,19,63,.235,47.00,,
501303,Ehire Adrianza,1,0,2,1,2,1,0,0,2,1,0,1,0,.167,6,.286,.333,.619,0,0,.---,0,25,0.00,1.0,0,0,0,0,0,0,0,1.00,4,3,1,0,0,5,.420,0,0,0,0,2,2.00,.---,12.00,1,1.00,9.00,9.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,7,0,2,.250,-.--,,
628338,Guillermo Heredia,4,0,12,17,10,2,1,3,31,6,0,9,0,.130,69,.200,.319,.519,0,0,.---,1,314,,,,,,,,,,,,,,,,,,,,,,22,0.71,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,75,6,31,.171,23.00,,
543606,Jake Odorizzi,5,5,24,30,13,3,0,6,19,7,0,30,1,.291,103,.342,.495,.837,0,1,1.000,3,451,4.26,25.1,1,2,0,0,0,0,12,1.46,111,76,5,0,0,279,.620,1,0,0,0,51,0.80,.333,17.80,0,2.71,6.75,2.49,10.66,4.62,2.13,0,0,0,0,0,5,1,1,7,.857,1.20,2.16,25.1,5,1,0,1,,,,,,,
543351,Jay Jackson,2,0,1,2,0,0,0,0,1,0,0,1,0,.200,5,.200,.200,.400,0,0,.---,0,12,0.00,1.1,0,0,0,0,0,0,0,0.75,5,4,2,0,0,7,.580,0,0,0,0,1,0.50,.---,9.00,1,-.--,6.75,0.00,6.75,0.00,0.00,0,0,0,0,0,0,0,0,0,.000,0.00,0.00,1.1,2,0,0,0,,,,,,,
445926,Jesse Chavez,31,1,33,32,11,5,1,3,47,10,0,37,1,.252,147,.302,.361,.663,1,2,.667,2,638,2.11,38.1,1,1,0,0,7,0,9,1.23,160,115,31,0,0,440,.690,1,1,1,0,53,1.03,.500,16.64,7,4.70,11.03,2.35,8.69,2.58,0.70,19,6,0,1,1,3,1,0,4,1.000,0.13,0.95,38.1,31,0,0,0,,,,,,,
445276,Kenley Jansen,50,0,26,57,21,6,3,6,65,18,2,36,1,.197,183,.271,.361,.632,2,8,.800,0,806,3.62,49.2,5,1,31,36,0,5,20,1.09,203,149,50,0,0,548,.680,1,1,1,0,66,0.46,.833,16.23,42,3.61,11.78,3.26,6.52,3.81,1.09,4,3,0,0,1,2,1,0,3,1.000,0.06,0.55,49.2,50,0,0,0,,,,,,,
489446,Kirby Yates,7,0,6,7,4,3,0,2,3,3,0,6,0,.286,21,.360,.714,1.074,0,0,.---,0,102,7.20,5.0,0,0,0,0,2,0,4,1.80,25,15,7,0,0,58,.570,0,0,2,0,15,0.86,.---,20.40,1,1.00,5.40,5.40,10.80,7.20,3.60,0,0,0,0,1,0,1,0,1,1.000,0.14,1.80,5.0,7,0,0,0,,,,,,,
657140,Kyle Wright,25,25,187,107,52,15,1,16,150,43,0,131,7,.229,573,.290,.342,.632,2,2,.500,22,2250,2.85,154.2,17,5,0,0,0,0,49,1.13,626,464,25,0,0,1505,.670,7,0,5,1,196,1.75,.773,14.55,0,3.49,8.73,2.50,7.62,3.03,0.93,0,0,1,0,2,22,19,0,41,1.000,1.64,2.40,154.2,25,1,0,0,,,,,,,
542303,Marcell Ozuna,65,65,97,126,50,14,0,20,109,27,0,89,2,.213,417,.262,.391,.653,1,2,.667,11,1779,,,,,,,,,,,,,,,,,,,,,,163,0.77,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,65,0,0,0,450,46,191,.236,20.85,,
621566,Matt Olson,132,132,122,129,69,41,0,27,135,62,5,127,3,.249,510,.332,.488,.820,0,0,.---,10,2372,,,,,,,,,,,,,,,,,,,,,,249,0.95,,,,,,,,,,,,0,0,3,81,1008,7,1096,.994,8.25,8.29,1182.2,132,86,0,0,578,87,217,.285,18.89,,
608331,Max Fried,25,25,188,132,49,23,2,8,143,27,2,138,3,.231,597,.266,.317,.583,3,3,.500,13,2379,2.56,158.1,12,5,0,0,0,0,45,1.04,631,475,25,0,0,1556,.650,3,0,7,2,189,1.42,.706,15.03,0,5.30,8.13,1.53,7.84,2.79,0.45,0,0,0,0,4,24,11,1,36,.972,1.40,1.99,158.1,25,0,0,0,,,,,,,
671739,Harris II,85,85,88,42,56,22,2,14,82,16,0,90,5,.298,302,.344,.523,.867,0,16,1.000,3,1198,,,,,,,,,,,,,,,,,,,,,,158,2.10,,,,,,,,,,,,0,0,0,2,184,1,187,.995,2.19,2.19,765.2,85,0,0,0,323,46,95,.369,21.57,,
606115,Orlando Arcia,7,7,46,45,20,7,0,7,42,19,0,42,2,.243,173,.321,.405,.726,0,0,.---,7,749,,,,,,,,,,,,,,,,,,,,,,70,1.02,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,196,26,72,.278,24.71,,
628452,Raisel Iglesias,12,0,11,10,1,2,0,0,9,3,0,6,1,.171,35,.256,.229,.485,0,0,.---,1,166,0.84,10.2,0,0,1,2,5,1,1,0.84,40,32,12,0,0,106,.640,1,0,0,0,8,1.10,.---,15.56,4,3.00,7.59,2.53,5.06,0.84,0.00,3,0,0,1,0,1,2,0,3,1.000,0.25,2.70,10.2,12,0,0,0,,,,,,,
543257,Robbie Grossman,2,2,13,21,9,2,0,2,22,8,0,15,0,.211,71,.291,.324,.615,0,2,1.000,1,318,,,,,,,,,,,,,,,,,,,,,,23,0.62,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,79,10,34,.277,35.50,,
660670,Acuna Jr.,16,16,93,75,58,17,0,11,98,46,2,98,9,.271,361,.365,.410,.775,10,25,.714,5,1705,,,,,,,,,,,,,,,,,,,,,,148,1.24,,,,,,,,,,,,0,0,3,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,419,36,110,.341,32.82,,
675911,Spencer Strider,28,17,77,91,36,15,1,6,174,38,1,74,3,.179,414,.252,.263,.515,1,3,.750,3,1966,2.67,114.2,9,4,0,1,2,1,34,0.98,457,344,28,0,0,1294,.660,3,0,6,1,109,0.85,.692,17.15,3,4.58,13.66,2.98,5.81,2.83,0.47,3,0,0,0,2,7,4,0,11,1.000,0.39,0.87,114.2,28,1,0,0,,,,,,,
518595,Travis d'Arnaud,3,3,89,73,47,19,1,14,72,16,0,83,8,.262,317,.314,.461,.775,11,39,.780,9,1292,,,,,,,,,,,,,,,,,,,,21,0,146,1.22,,,,,,,,,,,,0,0,0,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,341,50,115,.299,22.64,3,3.53
554431,Tyler Matzek,32,0,26,43,15,6,0,2,25,17,2,20,2,.179,112,.293,.286,.579,1,2,.667,2,506,3.06,32.1,3,2,1,1,6,0,11,1.14,133,97,32,0,0,318,.630,2,0,4,0,32,0.60,.600,15.65,4,1.47,6.96,4.73,5.57,4.18,0.56,15,2,0,0,2,3,0,0,3,1.000,0.09,0.84,32.1,32,1,0,0,,,,,,,
687093,Vaughn Grissom,21,21,21,19,17,3,0,3,13,5,0,24,0,.312,77,.354,.468,.822,0,3,1.000,0,311,,,,,,,,,,,,,,,,,,,,,,36,1.11,,,,,,,,,,,,0,0,0,41,31,1,73,.986,3.43,3.43,189.1,21,8,0,0,82,10,36,.344,25.67,,
661388,William Contreras,23,22,71,41,40,11,1,17,78,29,1,71,0,.272,261,.345,.517,.862,5,29,.853,5,1180,,,,,,,,,,,,,,,,,,,,18,1,135,1.73,,,,,,,,,,,,1,0,0,0,0,0,0,.000,0.00,-.--,0.0,23,0,0,0,290,37,113,.325,15.35,2,3.32
676265,,8,4,15,37,13,6,0,6,23,12,0,18,2,.194,93,.299,.452,.751,0,2,1.000,0,416,4.74,24.2,0,2,0,0,0,0,13,1.22,107,74,8,0,0,263,.630,2,0,1,0,42,0.41,.000,16.86,4,1.92,8.39,4.38,6.57,4.74,2.19,2,0,0,0,0,1,0,0,1,1.000,0.13,0.38,24.2,8,0,0,0,,,,,,,
605400,Aaron Nola,26,26,149,160,66,35,1,17,190,22,1,144,8,.225,640,.260,.363,.623,7,10,.588,8,2512,3.43,170.2,9,11,0,0,0,0,65,0.97,673,512,26,2,1,1740,.690,8,0,2,0,232,0.93,.450,14.72,0,8.64,10.02,1.16,7.59,3.48,0.90,0,0,0,3,0,13,7,2,22,.909,0.77,1.06,170.2,26,0,0,2,,,,,,,
664761,Alec Bohm,8,8,129,118,69,20,2,10,93,25,1,137,3,.292,469,.327,.407,.734,3,1,.250,14,1863,,,,,,,,,,,,,,,,,,,,,,191,1.09,,,,,,,,,,,,0,0,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,505,60,181,.340,46.90,,
571479,Andrew Bellatti,47,1,21,39,22,12,0,5,64,19,1,39,1,.244,160,.322,.413,.735,1,3,.750,0,766,3.80,42.2,3,3,2,3,6,1,18,1.36,183,128,47,0,0,470,.610,1,0,1,2,66,0.54,.500,17.95,12,3.37,13.50,4.01,8.23,4.64,1.05,26,9,0,0,3,2,1,0,3,1.000,0.06,0.64,42.2,47,0,0,0,0,0,0,.---,-.--,,
663559,Bailey Falter,14,10,43,70,29,13,2,13,52,13,0,55,6,.253,217,.310,.512,.822,2,3,.600,5,872,4.08,57.1,3,3,0,0,0,0,26,1.19,239,172,14,0,0,598,.690,6,0,1,1,111,0.61,.500,15.21,3,4.00,8.16,2.04,8.63,4.55,2.04,0,0,0,0,3,3,2,0,5,1.000,0.36,0.79,57.1,14,0,0,0,,,,,,,
543272,Brad Hand,48,0,37,45,12,7,1,1,33,20,1,26,5,.187,139,.307,.273,.580,0,3,1.000,3,686,2.04,39.2,3,1,5,7,10,2,9,1.16,166,119,48,0,0,421,.610,5,0,1,0,38,0.82,.750,17.29,14,1.65,7.49,4.54,5.90,2.72,0.23,17,8,0,0,2,1,3,1,5,.800,0.08,0.92,39.2,48,0,0,1,,,,,,,
669016,Brandon Marsh,2,2,9,10,6,2,1,1,16,2,0,14,0,.286,49,.314,.429,.743,1,1,.500,1,190,,,,,,,,,,,,,,,,,,,,,,21,0.90,,,,,,,,,,,,0,0,0,0,4,0,4,1.000,2.00,2.12,17.0,2,0,0,0,51,8,19,.406,49.00,,
547180,Bryce Harper,61,61,65,62,52,23,1,15,55,31,6,85,3,.323,263,.395,.589,.984,2,9,.818,9,1117,,,,,,,,,,,,,,,,,,,,,,155,1.05,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,61,0,0,0,301,52,100,.355,17.53,,
681082,Bryson Stott,55,48,90,106,42,14,2,8,61,28,0,74,1,.224,331,.286,.350,.636,3,8,.727,3,1459,,,,,,,,,,,,,,,,,,,,,,116,0.85,,,,,,,,,,,,0,0,0,104,68,2,174,.989,3.13,3.65,424.2,55,24,0,1,360,39,158,.252,41.38,,
641401,Connor Brogdon,34,0,21,39,10,6,0,4,36,7,0,29,0,.234,124,.275,.379,.654,1,2,.667,0,497,2.81,32.0,2,0,1,2,6,1,10,1.13,132,96,34,0,0,327,.660,0,0,2,0,47,0.54,1.000,15.53,6,5.14,10.13,1.97,8.16,2.81,1.13,20,6,0,1,0,1,2,0,3,1.000,0.09,0.84,32.0,34,0,0,0,,,,,,,
650911,Cristopher Sanchez,12,3,40,23,18,5,0,5,26,11,1,24,4,.212,113,.305,.389,.694,1,1,.500,1,484,5.34,30.1,2,2,0,0,2,0,18,1.15,128,91,12,0,0,305,.630,4,0,0,0,44,1.74,.500,15.96,2,2.36,7.71,3.26,7.12,5.34,1.48,8,4,0,0,0,5,2,0,7,1.000,0.58,2.10,30.1,12,0,0,0,,,,,,,
502085,David Robertson,11,0,0,0,0,0,0,0,1,0,0,0,0,.000,1,.000,.000,.000,0,0,.---,0,6,1.54,11.2,0,1,4,5,3,1,2,0.94,45,35,11,0,0,119,.610,0,0,1,0,0,-.--,.000,16.71,5,3.25,10.03,3.09,5.40,1.54,0.77,0,0,0,0,0,2,2,0,4,1.000,0.36,3.27,11.2,11,0,0,0,1,0,1,.---,-.--,,
624641,Edmundo Sosa,2,0,9,11,4,5,0,0,9,0,0,9,2,.250,36,.282,.389,.671,0,3,1.000,2,137,,,,,,,,,,,,,,,,,,,,,,14,0.82,,,,,,,,,,,,0,1,1,0,1,0,1,1.000,0.50,3.00,3.0,2,0,0,0,40,8,17,.321,-.--,,
596117,Garrett Stubbs,4,0,24,17,19,4,1,5,23,11,0,26,0,.292,89,.370,.528,.898,6,17,.739,2,400,27.00,2.0,0,0,0,0,0,0,6,3.50,12,6,2,0,0,26,.590,0,0,8,0,47,1.41,.---,22.00,2,0.00,0.00,4.50,27.00,27.00,13.50,0,0,0,1,0,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,101,16,30,.344,17.80,2,4.14
592663,J.T. Realmuto,2,1,100,104,62,23,5,14,94,35,0,110,10,.273,403,.342,.459,.801,24,35,.593,6,1770,,,,,,,,,,,,,,,,,,,,28,1,185,0.96,,,,,,,,,,,,0,0,5,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,453,67,167,.320,28.79,2,3.74
516416,Jean Segura,68,67,81,60,33,6,0,8,40,18,1,71,5,.283,251,.342,.402,.744,3,12,.800,9,985,,,,,,,,,,,,,,,,,,,,,,101,1.35,,,,,,,,,,,,0,0,1,158,122,4,284,.986,4.12,4.35,579.2,68,43,0,2,275,24,98,.309,31.38,,
621237,Jose Alvarado,47,0,38,18,21,8,1,2,59,22,4,36,1,.242,149,.341,.349,.690,1,6,.857,4,705,4.15,39.0,3,2,1,3,14,2,18,1.49,174,117,47,0,0,432,.610,1,0,5,1,52,2.11,.600,18.08,6,2.68,13.62,5.08,8.31,4.85,0.46,21,7,0,1,1,5,0,0,5,1.000,0.11,1.15,39.0,47,1,0,0,1,0,1,.---,-.--,,
502043,Kyle Gibson,25,25,154,135,67,22,2,17,114,38,0,129,9,.245,527,.304,.391,.695,3,2,.400,14,2238,4.08,139.0,9,5,0,0,0,0,63,1.20,579,417,25,0,0,1427,.640,9,0,2,1,206,1.14,.643,16.10,0,3.00,7.38,2.46,8.35,4.34,1.10,0,0,0,1,4,12,10,1,23,.957,0.88,1.42,139.0,25,1,0,1,,,,,,,
656941,Kyle Schwarber,15,15,90,113,81,18,1,36,167,65,3,100,3,.214,468,.312,.487,.799,1,6,.857,9,2330,,,,,,,,,,,,,,,,,,,,,,228,0.80,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,15,0,0,0,538,78,161,.240,13.00,,
663837,Matt Vierling,1,0,61,73,33,7,1,5,59,21,0,58,3,.235,247,.298,.332,.630,4,6,.600,7,1098,,,,,,,,,,,,,,,,,,,,,,82,0.84,,,,,,,,,,,,0,0,4,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,275,22,120,.283,49.40,,
592206,Nick Castellanos,12,12,119,125,53,27,0,13,123,27,0,132,3,.266,497,.306,.398,.704,1,7,.875,15,1949,,,,,,,,,,,,,,,,,,,,,,198,0.95,,,,,,,,,,,,0,0,2,0,0,0,0,.000,0.00,-.--,0.0,12,0,0,0,529,61,202,.328,38.23,,
